identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,avantages_dateFin,avantages_categorie,nro_paginas,page,images_4
52339,8720181392924,1368.0,Comfort,"Amaciador Roupa Concentrado Creations Lírios e Morango, 76 doses",,3.99,2.92,1368,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CE8FB9A40EB58A232C2FDE5C1B9A52E7.jpg,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,3,1,
52941,8720181386510,2700.0,Skip,"Detergente líquido máquina de roupa sabão natural, 60 doses",,7.99,2.96,2700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E86C320C5CE9CDD2DA45593DF7CE710E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F78D7BA1CEEC1BA7836B80E309E4D243.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F78D7BA1CEEC1BA7836B80E309E4D243.jpg,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,3,1,
53044,8720181368769,4320.0,Omo,"Detergente roupa máquina líquido, 96 doses",,8.99,2.08,4320,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/30BA46CDC8291B3E0F7206BAD1197FAE.jpg,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,3,1,
994,5601038001400,240.0,Knorr,"Caldo de carne 24 cubos, embalagem de 240g",,2.49,10.38,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/111ACC6539DBD1BD4431EF700197763E.jpg,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,3,1,
1603,5601560111189,90.0,Diatosta,Mini tosta trigo,Embalagem de 90 g,1.09,12.11,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/45674C194445206DA98AFDE6EE1E9F5C.jpg,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,3,1,
36654,8410436343497,500.0,Sonasol,"Spray limpa vidros brilhante, 500 ml",,1.99,3.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A68E1376FFCF092E98332868C951A769.jpg,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,3,1,
40594,5603722519468,480.0,Mimosa,"Iogurte fruta batida banana e morango, 4 x 120 g",,1.69,3.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/783BF0B8040C15143355DB1E8A912AD4.jpg,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,3,1,
46768,5601082046068,55.0,Delta Q,Café Qalidus XXL,Embalagem com 60 cápsulas,17.99,327.09,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B57D51E1DBAB84530CA47C710EFFC338.jpg,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,3,1,
49767,5601151969106,1000.0,Frize,"Água com gás ananás, pack 4 x 0.25 l",,2.09,2.09,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/894FBD4D289713EED7DB570E33675A74.jpg,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,3,1,
52381,8720181407154,1300.0,Cif,"Lava tudo perfumado lavanda, embalagem de 1,3l",,1.99,1.53,1300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/12443931DBE21DE904E26826F24E6B07.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/935C662FEAE9FBF79977B0438F001CF1.jpg,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,3,1,
53919,2696282000000,250.0,Pastelaria,"Baguete Constance, 250 g",,0.79,3.16,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E31381B4AE9393D5575E71A4567985AE.jpg,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,3,1,
12307,8004300029053,750.0,Maestri Cantinieri,Lambrusco bianco,Garrafa de 750 ml,1.99,2.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1D7434B347C301248CA250A7190031BB.jpg,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,3,1,
14228,5604260265695,750.0,PorSi Select,"Azeite virgem extra dop moura, embalagem de 0.75l",,8.59,11.45,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D6BE213194A73527F55DB07E2BCFA49.jpg,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,3,1,
32542,5609060007087,200.0,Delta,Café solúvel + cereais,Embalagem de 200 g,3.49,17.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F9D0CD9AF58FE5C906C214D2AD623D92.jpg,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,3,1,
36655,8410436343404,500.0,Sonasol,Spray casa de banho brilhante,Embalagem de 500 ml,1.99,3.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/74C5950FE2E809CF8D1EA09C76858123.jpg,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,3,1,
37928,5604260300631,360.0,PorSi Viva Bem,Esparregado de espinafres sem lactose,Embalagem de 360 g,2.09,5.81,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CAC3708405497DA68E45D2D05D69A99D.jpg,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,3,1,
40833,8718951333482,1250.0,Ajax,"Detergente líquido lava-tudo festa das flores, 1.25 litros",,2.24,1.79,1250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/693F264420C4477C1D894CD0E8FEFC0A.jpg,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,3,1,
52340,8720181392962,1368.0,Comfort,"Amaciador roupa concentrado creations madressilva e sândalo, 76 doses",,3.99,2.92,1368,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C0B30E2D0BC6350378445269707C8D01.jpg,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,3,1,
52378,8720181407130,1300.0,Cif,"Lava tudo vinagre, embalagem de 1,3l",,1.99,1.53,1300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/171393A645468062F81960E4867EA09F.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ACC8FB9EC20CE1255E2C2456FAF7B5E2.jpg,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,3,1,
53239,8720181384271,2340.0,Skip,"Detergente líquido máquina de roupa active clean, 52 doses",,10.99,4.7,2340,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2E63F55486FCE3AA1156DA1802792B83.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E0785C7CA2091A08EA4BD781B8287B51.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E0785C7CA2091A08EA4BD781B8287B51.jpg,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,3,1,
1420,5601252107131,250.0,Gallo,"Vinagre balsâmico modena, garrafa de 250 ml",,1.69,6.76,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3BCA292B56E66BEBFC003AE7946066AE.jpg,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,3,1,
1604,5601560111196,350.0,Diatosta,Mini tostas de trigo,Embalagem de 350 g,2.15,6.14,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DFD2CFFD394296BC913FFFFD6DB47138.jpg,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,3,2,
20929,2696295000000,800.0,Pastelaria,Bolo de Bolacha,800g,7.99,9.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/77258F26E87A03D0BFE68689C0433A11.jpg,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,3,2,
2369,5606669091783,450.0,Brasmar,Preparado para arroz de marisco,Embalagem de 450 g,3.89,8.64,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/30AEE929F2CD61652544DDD9E550F719.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3DD300B3850A8A7396BC6133488A6CBF.jpg,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,3,2,
41080,8718951338333,1250.0,Ajax,"Detergente líquido lava tudo festa das flores montanha, embalagem de 1.25l",,2.24,1.79,1250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/235AC3C4CF2F6CC997FC733634670C1E.jpg,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,3,2,
41436,5604260305810,70.0,PorSi Select,"Presunto de porco preto 24 meses de cura, 70 g",,4.59,65.57,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3318DC612185CA5EAA119A36B4310A17.jpg,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,3,2,
53099,5609060439833,200.0,Delta,"Mistura Solúvel Cereais, Chicória e Café, 200g",,2.89,14.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6CA97169CC38387AC80BBFCE4CE27CC4.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6C77AA8D9D25539DF30A6CEB74FA144B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6C77AA8D9D25539DF30A6CEB74FA144B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6C77AA8D9D25539DF30A6CEB74FA144B.jpg,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,3,2,
14722,8410063045917,800.0,Pescanova,"Camarão vannamei 24/40, embalagem de 800g",,9.99,12.49,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CE44DDFA8734C0276A1512F05FB6C21A.jpg,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,3,2,
14723,8410063045139,800.0,Pescanova,"Camarão vannamei 40/48, embalagem de 800g",,9.39,11.74,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CF56AF8546EAE589D7E2D74E545BD302.jpg,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,3,2,
37987,5601809011539,550.0,Riberalves,Lombos de bacalhau 4 meses de cura,Embalagem de 550 g,14.99,27.25,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9C6DE71E12945881D3F9808E35022C27.jpg,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,3,2,
41439,5604260305803,70.0,PorSi Select,"Paio do lombo de porco preto, 70 g",,4.49,64.14,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FC4D8B8993BE3FCCF3CEE9D4E3E7FC70.jpg,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,3,2,
42782,2696841000000,500.0,Pastelaria,Cheesecake frutos vermelhos,500 g,7.99,15.98,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/36D3F0C4312DF34B527E768275C37216.jpg,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,3,2,
52325,8720181384868,2520.0,Skip,"Detergente máquina roupa líquido sensitive, 56 doses",,9.99,3.96,2520,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5156E7DCF7ACB257EA61F802A2FE636C.jpg,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,3,2,
53240,8720181384264,2340.0,Skip,"Detergente líquido máquina de roupa 2 em 1 ultimate, 52 doses",,10.99,4.7,2340,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/97E245FD41D574FFA74F6BFC378A3262.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ADA1267F1850FE173AC42CD30CA77DD5.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ADA1267F1850FE173AC42CD30CA77DD5.jpg,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,3,2,
5369,5601237000945,750.0,Quinta do Carmo,"Vinho branco região alentejano, garrafa de 750 ml",,8.99,11.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/241F84FFECBAF6211395B97C7ACA36E2.jpg,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,3,2,
54603,8720181292873,760.0,Comfort,"Intensificador perfume tropical, 760ml",,3.49,4.59,760,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/72CE6505D84B04718FCBDF6333474C14.jpg,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,3,2,
32972,5604260287185,200.0,PorSi,Miolo de amêndoa sem pele laminada,200 g,2.79,13.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D9C23184DD487F56DD6A41CC5960E0A9.jpg,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,3,2,
40667,5604260303724,550.0,PorSi,"Queijo de vaca curado light amanteigado, +/- 550 g",,4.89,8.89,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A98FAAE3B023E27BEADFFB9F1E5EDBDF.jpg,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,3,2,
40969,5601151972557,1000.0,Frize,"Água com gás sabor a maracujá, pack 4x 0,25l",,2.09,2.09,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AF6318AC77392E694BAA2AC34B4CAA04.jpg,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,3,2,
4807,5011013100156,700.0,Baileys,"Licor irish cream original, garrafa de 700 ml",,15.59,22.27,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FDAAA0E0F93FA491E337DFBBB5FBFE7F.jpg,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,3,2,
52328,8720181385100,2520.0,Skip,"Detergente máquina roupa líquido baby, 56 doses",,9.99,3.96,2520,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/37DC97A7700AEDD1F57E9521FBF4BEA2.jpg,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,3,2,
52379,8720181407147,1300.0,Cif,"Lava tudo perfumado limão verde, embalagem de 1,3l",,1.99,1.53,1300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1EA3C8FB10989E07DC274DC372288083.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/309C981A45755DD79B0981E67BD7AF66.jpg,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,3,2,
52890,8720181387395,2600.0,Skip,"Detergente em pó máquina de roupa lavanda, 52 doses",,9.99,3.84,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8B9191CB2F5AF708DBCEF366A5EAA9EF.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0A65B162D21D47988E6DF425FEB9E8A0.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0A65B162D21D47988E6DF425FEB9E8A0.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0A65B162D21D47988E6DF425FEB9E8A0.jpg,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,3,2,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0A65B162D21D47988E6DF425FEB9E8A0.jpg
52943,8720181392894,1332.0,Comfort,"Amaciador concentrado essência sunfresh, 74 doses",,3.49,2.62,1332,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7AD07681F095E84A54F9C4CC0D0F09CB.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4B45CB47C484E122AFEE45709A63BE0A.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4B45CB47C484E122AFEE45709A63BE0A.jpg,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,3,2,
6057,5608527000401,750.0,Dona Ermelinda,"Vinho doc palmela tinto, garrafa de 750 ml",,4.59,6.12,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/23F1D681CE22046EF6CB9743C3D31221.jpg,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,3,2,
7763,4014400901191,250.0,Merci,"Bombons de chocolate merci, embalagem de 250g",,6.59,26.36,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2900B9B4786268814CDC44DE9670597D.jpg,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,3,2,
8260,5600394180019,750.0,Herdade dos Grous,Vinho tinto regional alentejano,Garrafa de 750 ml,10.99,14.65,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1AF00E99A3F00D3955D997B50BB6FF7C.jpg,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,3,2,
9206,5602527031885,180.0,Palhais,"Queijo chevre, 180g",,3.69,20.5,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/04EAC753463FC2D0D6F864521CA5EF8D.jpg,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,3,2,
9246,5603034000104,400.0,São Jorge,"Queijo dop 7 meses, embalagem de 400g",,6.85,17.13,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0446C9B7F202864B369DBD76080497E5.jpg,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,3,2,
12730,3415581113938,460.0,Häagen-Dazs,"Gelado belgian chocolate, embalagem de 460 ml",,5.79,12.59,460,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CB20015B48979081B87C643EC17BED75.jpg,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,3,2,
15566,8410063056180,250.0,Pescanova,"Miolo camarão, 250g",,6.99,27.96,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BEE1FF3586E000AD085B4D38C7ACD034.jpg,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,3,2,
22886,5601082040905,219.0,Delta Q,Café em Cápsulas Várias Intensidades,40 Cápsulas,15.99,73.01,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2A0B747997ADACA3A0413EC232C6ECEB.jpg,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,3,2,
24518,5603034000135,300.0,São Jorge,"Queijo dop cura 12 meses, 300g",,6.89,22.97,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C8F283549970058DFCB13142F04FE1D.jpg,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,3,2,
2852,0074299018060,,Hot Wheels,Pack 5 veículos sortidos,1 embalagem,11.99,11.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E66A785086F405D44E86ECEC556B312F.jpg,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,3,2,
32973,5604260287055,200.0,PorSi,Miolo de amêndoa sem pele inteira,200 g,2.59,12.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F067FD07610B6095B602337DFC06F133.jpg,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,3,2,
40088,7630040400268,750.0,Martini,"Martini fiero, garrafa de 750 ml",,9.99,13.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EF503A8BF4351D090EC4C336D26DBB25.jpg,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,3,2,
40595,5603722519444,480.0,Mimosa,"Iogurte fruta batida pera, 4 x 120 g",,1.69,3.52,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0C81E15DB3EDE93E3D78890D184F7E15.jpg,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,3,2,
42084,5601082045160,55.0,Delta Q,Café Qharacter XXL,Embalagem com 60 cápsulas,23.49,427.09,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B9350146920B788E5CF7EFC4F69CCF1A.jpg,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,3,2,
43359,5604260312894,550.0,PorSi Select,Folhado bacalhau com grelos,Embalagem de 550g,6.99,12.71,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5935E49C3763143CA7A2734B399B771E.jpg,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,3,2,
45916,8718951423954,1250.0,Ajax,Detergente líquido Lava Tudo Perfumado Festa de Flores Coco,Embalagem de 1.25 litros,2.24,1.79,1250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5DF4B02CA87F4F5BA52D1A8043E51591.jpg,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,3,2,
46816,8000500289877,200.0,Kinder,"Shokobons white, 200 g",,4.89,24.45,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FA58D7EE4AC3E497A9EB4006055306D2.jpg,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,3,2,
51650,8006540696224,,Ausonia,Pensos Higiénicos Ultrafina Plus Noite,embalagem com 10 un.,2.54,2.54,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A812EC7B07BC1F0438BF94EC398052CA.jpg,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,3,2,
52335,8720181392979,1368.0,Comfort,"Amaciador roupa concentrado creations angélicas e flor de baunilha, 76 doses",,3.99,2.92,1368,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/504638FE0C01115A314811D8BC910186.jpg,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,3,2,
52373,8720181384929,3420.0,Skip,"Detergente máquina roupa líquido sensitive, 76 doses",,11.99,3.51,3420,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2026CABA1ED6C8CC28BF262BD198C659.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/08584FC3B52052055861732D08983BEF.jpg,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,3,2,
52942,8720181385070,2520.0,Skip,"Detergente líquido máquina de roupa cores, 56 doses",,9.99,3.96,2520,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/88CC1094FF0E3EE4912CFD63A761A185.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DA89C34C561727E74F60C33922AB0C9D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DA89C34C561727E74F60C33922AB0C9D.jpg,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,3,2,
5387,5601252107117,250.0,Gallo,"Vinagre vinho tinto, garrafa 250ml",,1.29,5.16,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CDFFDFEA670B18E4C7B8D9179152B1BB.jpg,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,3,2,
54546,8718951472068,2000.0,Ajax,"Lava Tudo Limão, 2L",,2.99,1.5,2000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/057495294BF2D9C8449906AE53DA1998.jpg,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,3,2,
54765,8711327616165,825.0,Carte DOr,"Gelado caramelo salgado les dessertz, 825 ml",,3.59,4.35,825,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A5FE262C7D7C5F17B290BA4B9BC148EC.jpg,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,3,2,
7295,3147690089704,750.0,Cruz,Vinho do porto tawny,"Garrafa de 0,75 l",5.49,7.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DEFF9C50D39D135FC9657EAD3D2D4E2A.jpg,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,3,2,
741,3415581176933,460.0,Häagen-Dazs,"Strawberry cheesecake, embalagem de 460 ml",,5.79,12.59,460,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1BBD5F9E3A4281463344083AA1E20316.jpg,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,3,2,
10884,3147690051206,700.0,Label 5,Whisky blended,"Garrafa de 0,70 l",11.69,16.7,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C08CAF9ADA1BDE594E3803CD3B274AB6.jpg,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,3,2,
11868,5602235210114,750.0,Quinta do Cotto,Vinho tinto doc douro,Garrafa de 750 ml,7.49,9.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F56266F9759C6A8835A99657CAA4436E.jpg,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,3,2,
15964,5601252110803,250.0,Gallo,"Vinagre balsâmico branco, de 250 ml",,1.99,7.96,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E90F25CE70B74EAC8BDADBF4D8DB1FA.jpg,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,3,2,
16230,8712561587594,4000.0,Comfort,"Amaciador de roupa, azul, de 4 l",,4.99,1.25,4000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/418708C6A4BBF36C3318720584BF4366.jpg,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,3,2,
18261,3147690016304,750.0,Cruz,Vinh do porto ruby,Garrafa de 750 ml,5.49,7.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E4AAD8D82BD58FEDC8637FEC2C456459.jpg,,,,2025-04-23T23:59:59.999999999+01:00,PROSPECTUS,3,2,
21619,5601174207001,750.0,Jose Sousa,"Vinho regional alentejano, tinto, garrafa de 0.75 l",,7.49,9.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3721731076F799A2E679A5F8A85C3912.jpg,,,,2025-04-20T23:59:59.999999999+01:00,PROSPECTUS,3,2,
