identifier,idProduit,itemId,produitEan13,pviIncrement,capacite,qteMaxPanier,marque,libelle,conditionnement,prix,unitPrice,prixKg,prixBarre,vignetteCollector,pictogrammes,poidsMinimum,poidsNet,poidsUnite,volume,isTrad,isPresentAlcoholProduct,avantages,origine,categorie,nbPiece,typeProduit_code,typeProduit_value,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_idCategorie,pictogrammes_idPicto,pictogrammes_image,pictogrammes_infoBulle,pictogrammes_libelleCategorie,avantages_dateFin,avantages_categorie,images_0,page,nro_paginas,images_1,images_2
7050,2894090000000,7050,2894090000000,150,150.0,99,Campofrio,Peito frango forno de lenha,1 un = 150 gr (aprox.),2.52,16.79,16.79,,0,[],150,150,0,0,True,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",Portugal,,,PVI,Poids variable à intervalle,,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6772968344189119743079B1997DCA88.jpg,2,11,,
7105,2894508000000,7105,2894508000000,100,100.0,99,Primor,Bacon Extra,"Vendido ao peso, fatiado a partir de 100 gr",1.2,11.99,11.99,,0,[],100,100,0,0,True,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",Portugal,,,PVI,Poids variable à intervalle,,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/11A9EC567F982E26800D8DF9E4043FCC.jpg,2,11,,
7142,2895065000000,7142,2895065000000,250,250.0,99,Paiva,Queijo Curado Apimentado,Vendido ao peso a partir de 250 gr,2.47,9.89,9.89,,0,[],250,250,0,0,True,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",Portugal,,,PVI,Poids variable à intervalle,,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4BD3253AA457F28D8C7DD0DBC64BA3C4.jpg,2,11,,
7143,2895066000000,7143,2895066000000,275,1100.0,99,Paiva,Queijo Curado Amanteigado,"1 un = 1,1 kg (aprox.)",10.88,9.89,9.89,,0,[],1100,1100,0,0,True,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",-,,,PVI,Poids variable à intervalle,,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/40A4EED51E63B3C8D3B6401ED95BDDC3.jpg,2,11,,
7179,2895264000000,7179,2895264000000,250,250.0,99,Paiva,Queijo curado meio gordo,Vendido ao peso ,2.47,9.89,9.89,,0,[],250,250,0,0,True,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",Portugal,,,PVI,Poids variable à intervalle,,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4C5AE4093FF39B240405084751F6661B.jpg,2,11,,
7191,3014260209148,7191,3014260209148,1,,99,Gillette,"Máquina descartável blue ii fixa, 20 unidades",,6.79,6.79,6.79,0.0,0,[],0,0,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,0.0,PU,Pièce unitaire,,€/Unidade,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BD995B765B7D2CAEEC2CEEF3C78C8776.jpg,2,11,,
7240,3073780902366,7240,3073780902366,1,120.0,99,Babybel,Queijo mini,Embalagem de 6x20 g ,1.99,16.58,16.58,0.0,0,[],120,120,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C2AEB33307B3FB83CB9A7C96FA47EBE6.jpg,2,11,,
7241,3073780902441,7241,3073780902441,1,120.0,99,Babybel,"Queijo light, mini",Embalagem de 120g,2.09,17.42,17.42,0.0,0,[],120,120,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0AA8A610862F0A5133BDCC7393F67A54.jpg,2,11,,
7255,3083681022865,7255,3083681022865,1,400.0,99,Bonduelle,Grelos,Embalagem de 400 g,1.85,4.63,4.63,0.0,0,"[{'idPicto': 69, 'idCategorie': 28, 'libelleCategorie': 'Tipo de stockagem', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8136.png', 'infoBulle': ''}]",400,400,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,28.0,69.0,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8136.png,,Tipo de stockagem,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C5B12FFB36994DA0173AE3EBA9161F9C.jpg,2,11,,
7295,3147690089704,7295,3147690089704,1,750.0,99,Cruz,Vinho do porto tawny,"Garrafa de 0,75 l",5.49,7.32,7.32,0.0,0,[],0,0,0,750,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/15A76339A08A1C7F2E2FA8AD2BB8E4BE.jpg,2,11,,
7504,3250391421794,7504,3250391421794,1,50.0,99,Labell,Creme de fixação para dentaduras,Embalagem de 50 g,3.69,73.8,73.8,0.0,0,[],50,50,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E5CE2013645D4B2D54FA275953ADE445.jpg,2,11,,
7550,3600541550087,7550,3600541550087,1,400.0,99,Ultra Suave,Champô tesouros de mel,Embalagem de 400 ml,3.79,9.48,9.48,0.0,0,[],0,0,0,400,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E6566E0DAE3A76CF422C4F3C02B07F81.jpg,2,11,,
7635,4005808222940,7635,4005808222940,1,200.0,99,Nivea Men,Gel barbear sensitive,Embalagem de 200 ml,4.85,24.25,24.25,0.0,0,[],0,0,0,200,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BC51B0A4999B42F0326C31D3AC94C916.jpg,2,11,,
7640,4005808246960,7640,4005808246960,1,250.0,99,Nivea,"Loção corporal, refirmante q10 plus",Embalagem de 250 ml,5.19,20.76,20.76,0.0,0,[],0,0,0,250,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8322A651DF10E3B2AA8866EE0EDFC705.jpg,2,11,,
7653,4005808408306,7653,4005808408306,1,200.0,99,Nivea Sun,Protetor Solar Hidratante FPS50+,Embalagem de 200 ml,11.09,55.45,55.45,0.0,0,[],0,0,0,200,False,False,"[{'dateFin': '2024-08-07T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3271C607B6277ECDAA0C013662A2C48D.jpg,2,11,,
7655,4005808432783,7655,4005808432783,1,200.0,99,Nivea Sun,"Loção solar, protect&bronze f20",Embalagem de 200 ml,11.09,55.45,55.45,0.0,0,[],0,0,0,200,False,False,"[{'dateFin': '2024-08-07T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/271EFA952838F0919DAEF82FCC8FF432.jpg,2,11,,
7657,4005808435357,7657,4005808435357,1,200.0,99,Nivea Sun,"Loção solar, protect&bronze f50",Embalagem de 200 ml,12.59,62.95,62.95,0.0,0,[],0,0,0,200,False,False,"[{'dateFin': '2024-08-07T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/143F96A61D099CC8B3687EF553217D80.jpg,2,11,,
7665,4005808479672,7665,4005808479672,1,200.0,99,Nivea Sun,Loção Hidratante para Depois do Sol,Embalagem de 200 ml,7.19,35.95,35.95,0.0,0,[],0,0,0,200,False,False,"[{'dateFin': '2024-08-07T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3BB63D862CF0C67151906C0FDD26EABE.jpg,2,11,,
7692,4005808751174,7692,4005808751174,1,200.0,99,Nivea Sun,Spray protect&bronze f30,Embalagem de 200 ml,11.99,59.95,59.95,0.0,0,[],0,0,0,200,False,False,"[{'dateFin': '2024-08-07T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-08-07T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/711F44F573994E69781D318E43DB1C6E.jpg,2,11,,
7718,4005900019158,7718,4005900019158,1,250.0,99,Nivea Men,Champô Anti-Caspa Power,Embalagem de 250 ml,2.69,10.76,10.76,0.0,0,[],0,0,0,250,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/787AC4B07A1BF209EB450B88F2C510E1.jpg,2,11,,
7827,8006540876039,7827,8006540876039,1,385.0,99,Pantene,Champô Classic,Embalagem de 385 ml,3.89,10.1,10.1,0.0,0,[],0,0,0,385,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/098EB270BD10DFDDE6327DD100D78985.jpg,2,11,,
7934,5000146401568,7934,5000146401568,1,,99,Woolite,"Toalhitas de proteção, cores, 10 unidades",Uma embalagem,3.49,3.49,3.49,0.0,0,[],0,0,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,0.0,PU,Pièce unitaire,,€/Unidade,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8006ECA8865AFA4186DE4F5AE9DE3562.jpg,2,11,,
8053,5011007024000,8053,5011007024000,1,700.0,99,Jameson,"Irish whiskey select reserva 12 anos, garrafa de 700 ml",,28.39,40.56,40.56,0.0,0,[],0,0,0,700,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/184517DDF11EB09DA9CC329B5E4132DF.jpg,2,11,,
8202,5410316983693,8202,5410316983693,1,275.0,99,Smirnoff,Vodka ice,"Garrafa de 27,5 cl",1.99,7.24,7.24,0.0,0,[],0,0,0,275,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BAE28545DF698CFEED8B8E61E1040F93.jpg,2,11,,
8222,5411188553304,8222,5411188553304,1,1000.0,99,Alpro,Bebida Vegetal de Soja com Cálcio,Embalagem de 1 l,1.69,1.69,1.69,0.0,0,[],0,0,0,1000,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/545BAB00502BFD84583926EFDBFE9F24.jpg,2,11,,
8250,5600358330047,8250,5600358330047,1,400.0,99,Sopas Graciete,"Creme de Feijão com Espinafres, garrafa de 400 ml",,1.35,3.38,3.38,0.0,0,[],0,0,0,400,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/01468B2316182DF19F71F0AD8C90E657.jpg,2,11,,
8252,5600358330269,8252,5600358330269,1,400.0,99,Sopas Graciete,"Creme de Feijão Verde, garrafa de 400 ml",,1.35,3.38,3.38,0.0,0,[],0,0,0,400,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0B3888C32D6B5EF29D22BD2E416AB0F9.jpg,2,11,,
8286,5601012001310,8286,5601012001310,1,750.0,99,Mateus,Espumante rosé bruto,Garrafa de 750 ml,4.99,6.65,6.65,0.0,0,[],0,0,0,750,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C4D8A14EE2E1841C04C49E6174952E01.jpg,2,11,,
8323,5601030007028,8323,5601030007028,1,80.0,99,Eru,Queijo fundido surpresa,Embalagem de 80 g,1.79,22.38,22.38,0.0,0,[],80,80,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EBFBF83EE1F7EF39581C507C08B59104.jpg,2,11,,
8376,5601045107003,8376,5601045107003,1,1980.0,99,Seven-up,Refrigerante c/ gás lima-limão,Pack 6 x 0.33 l,3.73,1.88,1.88,0.0,0,[],0,0,0,1980,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2FF17B588CFBE97B1ECD7F16B3D1A4DB.jpg,2,11,,
8388,5601049152993,8388,5601049152993,1,1000.0,99,Mimosa,Leite especial cálcio + vitamina d m/g,Garrafa de 1 l,0.98,0.98,0.98,0.0,0,[],0,0,0,1000,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FAE6F4AD9157F183A134CD4CF0D880DE.jpg,2,11,,
8391,5601049159992,8391,5601049159992,1,1000.0,99,Mimosa,Leite especial cálcio + vitamina d magro,Garrafa de 1 l,0.98,0.98,0.98,0.0,0,[],0,0,0,1000,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9A4AD44FB60B5A45579B826AAB547587.jpg,2,11,,
8396,5601049614330,8396,5601049614330,1,250.0,99,Milhafre,Manteiga com sal,Embalagem de 250g,1.95,7.8,7.8,0.0,0,[],250,250,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8DCB9F2F3B36086D35B7173891ABA268.jpg,2,11,,
8399,5601050033809,8399,5601050033809,1,620.0,99,Danone,"Iogurte activia líquido morango,  4 x 155 g",,1.99,3.21,3.21,0.0,0,[],620,620,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D308B1FB4C89B3E5388CD017CB0E1529.jpg,2,11,,
8400,5601050033779,8400,5601050033779,1,620.0,99,Danone,"Iogurte activia líquido cereais,  4 x 155 g",,1.99,3.21,3.21,0.0,0,[],620,620,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3AC3707CF655B8CC61D2C80E4828D7C8.jpg,2,11,,
8434,5601050033731,8434,5601050033731,1,620.0,99,Danone,"Iogurte activia líquido 0% lima/limão,  4 x 155 g",,1.99,3.21,3.21,0.0,0,[],620,620,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E8DD28A0F1244F3320993F3917832E4F.jpg,2,11,,
8435,5601050033953,8435,5601050033953,1,620.0,99,Danone,"Iogurte activia líquido 0% de pêssego/maracujá,  4 x 155 g",,1.99,3.21,3.21,0.0,0,[],620,620,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/748ECF51AF6234B1BD1ECDB41529BE95.jpg,2,11,,
8436,5601050033762,8436,5601050033762,1,620.0,99,Danone,"Iogurte activia líquido 0% frutos silvestres,  4 x 155 g",,1.99,3.21,3.21,0.0,0,[],620,620,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1898B39499E032B1AB748C6FC019A6DF.jpg,2,11,,
8438,5601050033816,8438,5601050033816,1,620.0,99,Danone,"Iogurte activia líquido frutos silvestres,  4 x 155 g",,1.99,3.21,3.21,0.0,0,[],620,620,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/47CDBF026E044A06DA4E05DE9D7A01E4.jpg,2,11,,
8487,5601096401303,8487,5601096401303,1,750.0,99,Aveleda,Vinho maduro branco minho alvarinho,Garrafa de 0.75 l,4.99,6.65,6.65,0.0,0,[],0,0,0,750,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5584288B4D3CB005FE87B35856EF89A7.jpg,2,11,,
8534,5601119957183,8534,5601119957183,1,120.0,99,Campofrio,Peito peru forno lenha  fatias clássicas,Embalagem de 120g,2.39,19.92,19.92,0.0,0,[],120,120,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/963799DA88555602C0BE8ACB0150C34E.jpg,2,11,,
8535,5601119957190,8535,5601119957190,1,120.0,99,Campofrio,Peito peru forno lenha fatias finas,Embalagem de 120g,2.39,19.92,19.92,0.0,0,[],120,120,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3F7CA3E554D26446A53C31E60BAEBF76.jpg,2,11,,
8537,5601119957206,8537,5601119957206,1,120.0,99,Campofrio,Peito frango forno lenha  fatias clássicas,Embalagem de 120g,2.39,19.92,19.92,0.0,0,[],120,120,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/316713CBE56425C1457B9A3672568B05.jpg,2,11,,
8538,5601119957213,8538,5601119957213,1,120.0,99,Campofrio,Peito frango forno lenha fatias finas,Embalagem de 120g,2.39,19.92,19.92,0.0,0,[],120,120,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A07912C7AB7FD404926F35358863642D.jpg,2,11,,
8550,5601129035000,8550,5601129035000,1,750.0,99,Fita azul,"Espumante seco celebration, garrafa de 750 ml",,4.79,6.39,6.39,0.0,0,[],0,0,0,750,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BE540DA9E0FC6CC577A94BB5B2F5E963.jpg,2,11,,
8551,5601129035017,8551,5601129035017,1,750.0,99,Fita azul,"Espumante meio seco celebration, garrafa de 750 ml",,4.79,6.39,6.39,0.0,0,[],0,0,0,750,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F1870E8CE9EF22547B771FDD48E79D30.jpg,2,11,,
8552,5601129035024,8552,5601129035024,1,750.0,99,Fita azul,"Espumante doce celebration, garrafa de 750 ml",,4.79,6.39,6.39,0.0,0,[],0,0,0,750,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/66AA7B37E8175E3658377BC471F3EA7C.jpg,2,11,,
8577,5601146000425,8577,5601146000425,1,1980.0,99,Sagres,"Cerveja com álcool, tara perdida",pack 6 x 0.33 l,4.85,2.45,2.45,0.0,0,[],0,0,0,1980,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2EB7704DBA490BA8B3C0147A31E27A52.jpg,2,11,,
8629,5601151123232,8629,5601151123232,1,600.0,99,Bongo,Néctar de laranja,Pack 3 x 200 ml,1.27,2.12,2.12,0.0,0,[],0,0,0,600,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AF89947E630CE99DD6F2FAA16ED12B8D.jpg,2,11,,
8640,5601151981283,8640,5601151981283,1,1000.0,99,Compal,Néctar vital equilibrio manga/maracujá,Embalagem de 1 l,1.19,1.19,1.19,0.0,0,[],0,0,0,1000,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/40A36C9D1FDA899D2407999AC8FED2EF.jpg,2,11,,
