identifier,idProduit,itemId,produitEan13,pviIncrement,capacite,qteMaxPanier,marque,libelle,conditionnement,prix,unitPrice,prixKg,prixBarre,vignetteCollector,pictogrammes,poidsMinimum,poidsNet,poidsUnite,volume,isTrad,isPresentAlcoholProduct,avantages,origine,categorie,nbPiece,typeProduit_code,typeProduit_value,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_idCategorie,pictogrammes_idPicto,pictogrammes_image,pictogrammes_infoBulle,pictogrammes_libelleCategorie,avantages_dateFin,avantages_categorie,images_0,images_1,images_2,page,nro_paginas,images_3
30640,5601096200319,30640,5601096200319,1,750.0,99,Casal Garcia,Casal garcia sweet 750ml/1,Garrafa de 750 ml,3.29,4.39,4.39,0.0,0,[],0,0,0,750,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E6354E41A55876775EB91C9CC772E23E.jpg,,,5,11,
31515,8434165479852,31515,8434165479852,1,798.0,99,Cuétara,Bolacha maria,Embalagem de 3 x 200 g + 33% grátis,2.44,3.06,3.06,0.0,0,[],798,798,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B152113E6EAE22D131EBF89FB1202108.jpg,,,5,11,
32091,5601096260313,32091,5601096260313,1,750.0,99,Aveleda,Vinho Verde Loureiro Branco,Garrafa de 0.75 l,3.99,5.32,5.32,0.0,0,[],0,0,0,750,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D8585377E14C5E1743EA806244A92335.jpg,,,5,11,
32391,5601217131317,32391,5601217131317,1,,99,Woolite,Detergente Máquina Roupa Liquido Lãs e Sedas,Embalagem de 25 Doses,3.99,3.99,3.99,0.0,0,"[{'idPicto': 3682, 'idCategorie': 52, 'libelleCategorie': 'Cabaz Compromisso', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png', 'infoBulle': ''}]",0,0,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,0.0,PU,Pièce unitaire,,€/Unidade,,52.0,3682.0,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png,,Cabaz Compromisso,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FE0D1CB71481296016D84D5B5038EC43.jpg,,,5,11,
32400,8006540876947,32400,8006540876947,1,385.0,99,Pantene,Champô Anticaspa,385 ml,3.89,10.1,10.1,0.0,0,[],0,0,0,385,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C394656D5A326E8E294168046065036F.jpg,,,5,11,
33291,5601029000047,33291,5601029000047,1,385.0,99,Bom Petisco,Atum posta natural,385 g,4.49,11.66,11.66,0.0,0,[],385,385,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1311B3C7247424246055C22705B31421.jpg,,,5,11,
33391,7613036525893,33391,7613036525893,1,250.0,99,Pensal,Farinha com cacau,Embalagem de 250g,1.94,7.76,7.76,0.0,0,[],250,250,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1371F96643DB4EE5B173B8503868167E.jpg,,,5,11,
35475,8714789574820,35475,8714789574820,1,75.0,99,Colgate,Dentífrico max white one,Embalagem de 75 ml,2.69,35.87,35.87,0.0,0,[],0,0,0,75,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7D1783499B230E5055C213E2EDF86EE5.jpg,,,5,11,
35622,8718951249950,35622,8718951249950,1,75.0,99,Colgate,Dentífrico max white charcoal,Embalagem de 75 ml,3.74,49.87,49.87,0.0,0,[],0,0,0,75,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0E6AFB0010BEF050321DC31465014E7A.jpg,,,5,11,
37900,5601119305007,37900,5601119305007,1,210.0,99,Nobre,Salsicha hot dog,Frasco de 250 g,2.39,11.38,11.38,0.0,0,[],210,210,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DBE67CEBD33E352115BE3A5E4EBF94C8.jpg,,,5,11,
38634,5060639121915,38634,5060639121915,1,500.0,99,Monster,Bebida energética mango loco,Garrafa de 500 ml,1.39,2.78,2.78,0.0,0,[],0,0,0,500,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/538051783AD204653704F0269B632B69.jpg,,,5,11,
391,8712566173648,391,8712566173648,1,70.0,99,Knorr,"Sopa de cozido, 70g",,1.6,22.86,22.86,0.0,0,[],70,70,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C0EE5A12F75937ABFCDAF9A5E610D848.jpg,,,5,11,
40595,5603722519444,40595,5603722519444,1,480.0,99,Mimosa,"Iogurte fruta batida pera, 480g",,1.69,3.52,3.52,0.0,0,[],480,480,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/481E71F4D7E7516D4A0B60F3DA82257A.jpg,,,6,11,
41162,5029053573977,41162,5029053573977,1,,99,Scottex,Rolo de cozinha ultra forte,2 rolos,2.99,2.99,2.99,0.0,0,[],0,0,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,0.0,PU,Pièce unitaire,,€/Unidade,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/53D77CA0276D765B18E1AEBF7713A968.jpg,,,6,11,
41232,5600702555409,41232,5600702555409,1,700.0,99,Amarguinha,Amêndoa amarga,"Garrafa de 0,70 l",9.59,13.7,13.7,0.0,0,[],0,0,0,700,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B4F7C1B85DEF132B8D1F311F66EB0AC6.jpg,,,6,11,
41639,5601164904620,41639,5601164904620,1,3000.0,99,Super Bock,Cerveja Mini Preta Stout,Pack 15 x 0.2 l,7.99,2.66,2.66,0.0,0,[],0,0,0,3000,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/52D4CDD31D9CB2C6FFBAB50FFD8E0691.jpg,,,6,11,
42950,8718951265677,42950,8718951265677,1,50.0,99,Colgate,Dentífrico infantil frutas naturais 3 aos 5 anos,50 ml,2.24,44.8,44.8,0.0,0,[],0,0,0,50,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/607DEB799458602BFDE713868B93C216.jpg,,,6,11,
4518,4005808222728,4518,4005808222728,1,200.0,99,Nivea Men,Espuma de Barbear Sensitive,Embalagem de 200 ml,4.09,20.45,20.45,0.0,0,[],0,0,0,200,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C061FC49D7F9E7D169C95A509F3DC1C1.jpg,,,6,11,
46218,5601066401081,46218,5601066401081,1,120.0,99,Nacional,Mini cookies 0% açúcares,Embalagem de 120g,1.49,12.42,12.42,0.0,0,[],120,120,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D77C630E730F5DAF0DA2818E71EA8BBF.jpg,,,6,11,
46670,5601050037227,46670,5601050037227,1,620.0,99,Danone,"Iogurte Líquido Activia Aveia & Linhaça, 4x155g",,1.99,3.21,3.21,0.0,0,[],620,620,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7E7C727863D557E926C1A28A0D20E72E.jpg,,,6,11,
46738,4005900494900,46738,4005900494900,1,150.0,99,Nivea Men,Desodorizante spray dry,150 ml,2.69,17.93,17.93,0.0,0,[],0,0,0,150,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/608699B54635A57E1CE9EC404634E214.jpg,,,6,11,
47777,5604260320134,47777,5604260320134,1,160.0,99,PorSi,Galão,16 cápsulas,3.45,21.56,21.56,0.0,0,[],160,160,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/84D99033F07CCDD8D1674F00B102D065.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/62481A8FF61C1D90AD7A2D41D5674278.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/62481A8FF61C1D90AD7A2D41D5674278.jpg,6,11,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/62481A8FF61C1D90AD7A2D41D5674278.jpg
50027,5775345203373,50027,5775345203373,1,700.0,99,Sunquick,Concentrado Laranja e Pêssego,Garrafa de 700 ml,5.19,7.41,7.41,0.0,0,[],0,0,0,700,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0C66C20D7FFAE91A6E5B8A890E65B833.jpg,,,6,11,
50047,8410706100379,50047,8410706100379,1,240.0,99,Pasquier,Tosta Rústica Brioche Tradicional,240 g,1.79,7.46,7.46,0.0,0,[],240,240,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DE8A0304450F9418229E500EF4457A00.jpg,,,6,11,
50378,7613031300655,50378,7613031300655,1,375.0,99,Nestlé,"Cereais Nestlé Multicheerios, 375g",,3.69,9.84,9.84,0.0,0,[],375,375,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/87E2BA7ABED7C61C576BDF94326B21C9.jpg,,,6,11,
51183,8006540421499,51183,8006540421499,1,440.0,99,Fairy,Detergente Manual Loiça Maxi Poder Original,440 ml,2.99,6.8,6.8,0.0,0,[],0,0,0,440,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E73DD151774203585D69C5C47F32F6FA.jpg,,,6,11,
51369,5000116125791,51369,5000116125791,1,1400.0,99,Capitão Iglo,50 douradinhos de peixe ómega-3 iglo,Embalagem de 1.4 kg,12.99,9.28,9.28,0.0,0,"[{'idPicto': 69, 'idCategorie': 28, 'libelleCategorie': 'Tipo de stockagem', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8136.png', 'infoBulle': ''}]",1400,1400,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,28.0,69.0,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8136.png,,Tipo de stockagem,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5F5682F8A5B575F68738EAA2498BE609.jpg,,,6,11,
51535,8410436441858,51535,8410436441858,1,,99,Vernel,Amaciador Concentrado Delicado,70 doses,3.49,3.49,3.49,0.0,0,"[{'idPicto': 3682, 'idCategorie': 52, 'libelleCategorie': 'Cabaz Compromisso', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png', 'infoBulle': ''}]",0,0,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,0.0,PU,Pièce unitaire,,€/Unidade,,52.0,3682.0,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png,,Cabaz Compromisso,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8ECD583ED79AF08520CD76642589EEE1.jpg,,,6,11,
52529,5604260330874,52529,5604260330874,1,750.0,99,Selecção de Enófilos,Vinho Branco do Tejo Sauvignon-Blanc,Garrafa de 0.75 litros,3.39,4.52,4.52,0.0,0,[],0,0,0,750,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1514A633BA7B3687C04E3C4EF47B91A5.jpg,,,6,11,
53759,8435495833864,53759,8435495833864,1,4050.0,99,Gama,Detergente Máquina Roupa Líquido Floral,Embalagem de 90 Doses,8.99,2.22,2.22,0.0,0,[],4050,4050,0,4050,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B1444808EE37FB337A50B68241AE2CB7.jpg,,,6,11,
6834,8714789162607,6834,8714789162607,1,,99,Colgate,"Escova de dentes, extra clean, 2 unidades",,2.29,2.29,2.29,0.0,0,[],2,2,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,1.0,PU,Pièce unitaire,,€/Unidade,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/69029B8B6EDB589B43F18BBBDF7A7870.jpg,,,6,11,
7827,8006540876039,7827,8006540876039,1,385.0,99,Pantene,Champô Classic,Embalagem de 385 ml,3.89,10.1,10.1,0.0,0,[],0,0,0,385,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/098EB270BD10DFDDE6327DD100D78985.jpg,,,6,11,
8438,5601050033816,8438,5601050033816,1,620.0,99,Danone,"Iogurte activia líquido frutos silvestres,  4 x 155 g",,1.99,3.21,3.21,0.0,0,[],620,620,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/47CDBF026E044A06DA4E05DE9D7A01E4.jpg,,,6,11,
8931,5601377335082,8931,5601377335082,1,750.0,99,Reguengos,Vinho doc alentejo tinto,"Garrafa de 0,75 l",2.59,3.45,3.45,0.0,0,[],0,0,0,750,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/75A5BBB85D437C2C9B273B660F18DD96.jpg,,,6,11,
9198,5602523161012,9198,5602523161012,1,750.0,99,Mundus,Vinho regional lisboa tinto,"Garrafa de 0,75L",1.69,2.25,2.25,0.0,0,[],0,0,0,750,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B6C30FDDAF5CB6156793BD03082D5927.jpg,,,6,11,
11981,5603802400013,11981,5603802400013,1,750.0,99,Fiuza,Vinho branco tejo chardonnay,Garrafa de 750 ml,4.99,6.65,6.65,0.0,0,[],0,0,0,750,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5921D62DA547CF3D578A971FC10D7817.jpg,,,6,11,
1273,5601151060759,1273,5601151060759,1,410.0,99,Compal,Feijão branco,Lata de 410 ml,1.09,2.66,2.66,0.0,0,[],0,0,0,410,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3E2AA120F60445DEF4C4302D800E6B17.jpg,,,6,11,
1278,5601151123249,1278,5601151123249,1,1000.0,99,Bongo,Néctar de laranja,Garrafa de 1 l,1.19,1.19,1.19,0.0,0,[],0,0,0,1000,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ECF3B33743BE09484EEE984BEF29004D.jpg,,,6,11,
14828,2892066000000,14828,2892066000000,500,500.0,99,Fruta,Coco Seco,1 un= 500 gr (aprox.),0.9,1.79,1.79,,0,[],500,500,0,0,True,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",ORIGEM:COSTA DO MARFIM,,,PVI,Poids variable à intervalle,,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2D67FCDEB692D974E05B644DDC27D64F.jpg,,,6,11,
14971,3083681022803,14971,3083681022803,1,400.0,99,Bonduelle,"Brocolos natur pré-preparados, congelados",Embalagem de 400g,1.69,4.23,4.23,0.0,0,"[{'idPicto': 69, 'idCategorie': 28, 'libelleCategorie': 'Tipo de stockagem', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8136.png', 'infoBulle': ''}]",400,400,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,28.0,69.0,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8136.png,,Tipo de stockagem,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A7ECF23AAE6D0B80CB5CD4B9FB0B6C43.jpg,,,6,11,
15619,5601164114708,15619,5601164114708,1,330.0,99,Super Bock,"Cerveja com álcool, lata",Garrafa de 330 ml,0.59,1.79,1.79,0.0,0,[],0,0,0,330,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/560A12C2F2209E8A5F02C2A11E9D9607.jpg,,,6,11,
16045,8410793023841,16045,8410793023841,1,1500.0,99,Estrela Damm,Cerveja Mini,Pack 6 x 0.25 l ,3.67,2.45,2.45,0.0,0,[],0,0,0,1500,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8816F519BE17174DEC990DF0B02FBABC.jpg,,,6,11,
16726,5601232030268,16726,5601232030268,1,90.0,99,El mandari,Leite creme,Embalagem de 90g,1.09,12.11,12.11,0.0,0,[],90,90,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/520484AD25D9E12C6A7F7962C67665BD.jpg,,,6,11,
16869,3600541575790,16869,3600541575790,1,400.0,99,Ultra Suave,Amaciador Nutritivo com Óleos Maravilhosos,Embalagem de 400 ml,3.79,9.48,9.48,0.0,0,[],0,0,0,400,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A1E72E12671EF8522EC8B1125864013C.jpg,,,6,11,
18045,8714789637389,18045,8714789637389,1,,99,Colgate,"Escova de dentes max white média, 1 + 1 unidades",,2.99,2.99,2.99,0.0,0,[],1,1,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,1.0,PU,Pièce unitaire,,€/Unidade,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F11421023C55C6D54EA60B07F063A229.jpg,,,6,11,
20612,5029053550176,20612,5029053550176,1,,99,Huggies,Toalhitas bebé natural care,3 x 56 unidades,3.29,3.29,3.29,0.0,0,[],0,0,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,0.0,PU,Pièce unitaire,,€/Unidade,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AF8A45B36B1439414EEFF76CE8CD98D0.jpg,,,6,11,
22327,7613035766488,22327,7613035766488,1,250.0,99,Nestum,Nestum bolacha maria,Embalagem de 250g,2.16,8.64,8.64,0.0,0,[],250,250,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2A470117028949BD6CC7619A1F2A3929.jpg,,,6,11,
22414,7613035268364,22414,7613035268364,1,123.0,99,Nestlé,Tablete de chocolate extra fina leite/avelã,Embalagem de 120g,1.79,14.55,14.55,0.0,0,[],123,123,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7736CE4E28C5141493617380C6AC07C4.jpg,,,6,11,
