identifier,idProduit,itemId,produitEan13,pviIncrement,capacite,qteMaxPanier,marque,libelle,conditionnement,prix,unitPrice,prixKg,prixBarre,vignetteCollector,pictogrammes,poidsMinimum,poidsNet,poidsUnite,volume,isTrad,isPresentAlcoholProduct,avantages,origine,categorie,nbPiece,typeProduit_code,typeProduit_value,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_idCategorie,pictogrammes_idPicto,pictogrammes_image,pictogrammes_infoBulle,pictogrammes_libelleCategorie,avantages_dateFin,avantages_categorie,images_0,images_1,images_2,page,nro_paginas,images_3
49258,8718951476271,49258,8718951476271,1,75.0,99,Colgate,Pasta de Dentes Gengivas Limpeza Interdentária,Embalagem de 75 ml,3.74,49.87,49.87,0.0,0,[],0,0,0,75,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E7FF1C0096CE044713C2591A9F09FD0E.jpg,,,4,11,
51539,8410436441971,51539,8410436441971,1,1250.0,99,Sonasol,Lava Tudo Amoniacal,1.25 litros,2.09,1.67,1.67,0.0,0,[],0,0,0,1250,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/966C0647302090E003E4103374439B62.jpg,,,4,11,
52299,3023290072035,52299,3023290072035,1,160.0,99,Lindahls,"Iogurte Sólido Proteico Morango Lima,  160 g",,0.98,6.13,6.13,0.0,0,[],160,160,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/14EA5BFF6F855EC6C843EDA83C75111C.jpg,,,4,11,
6992,56090864,6992,56090864,1,100.0,99,Eru,Queijo creme light,Embalagem de 100 g,1.35,13.5,13.5,0.0,0,[],100,100,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7AF7CD5AB1E6FD4B4EE6ADE4EE7D3004.jpg,,,4,11,
7043,2894074000000,7043,2894074000000,150,150.0,99,Campofrio,Peito de peru forno lenha,1 un = 150 gr (aprox.),2.52,16.79,16.79,,0,[],150,150,0,0,True,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",Portugal,,,PVI,Poids variable à intervalle,,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EF3CEFEECAD2391EED6F65839052F87D.jpg,,,4,11,
7142,2895065000000,7142,2895065000000,250,250.0,99,Paiva,Queijo Curado Apimentado,Vendido ao peso a partir de 250 gr,2.47,9.89,9.89,,0,[],250,250,0,0,True,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",Portugal,,,PVI,Poids variable à intervalle,,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4BD3253AA457F28D8C7DD0DBC64BA3C4.jpg,,,4,11,
8933,5601377339080,8933,5601377339080,1,750.0,99,Monsaraz,Vinho Tinto DOC Alentejo,"Garrafa de 0,75 l",2.99,3.99,3.99,0.0,0,"[{'idPicto': 3682, 'idCategorie': 52, 'libelleCategorie': 'Cabaz Compromisso', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png', 'infoBulle': ''}]",0,0,0,750,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,52.0,3682.0,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png,,Cabaz Compromisso,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/91D66AE5F752617A4B7436C49147FA1C.jpg,,,4,11,
11614,5601164874206,11614,5601164874206,1,1980.0,99,Super Bock,"Cerveja sem álcool, tara perdida",Pack 6 X 0.33 L,4.49,2.27,2.27,0.0,0,[],0,0,0,1980,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/82CDFA291D56D541FEE3D9F75B502D50.jpg,,,4,11,
12146,5604260272785,12146,5604260272785,1,750.0,99,Selecção de Enófilos,Espumoso moscato,"Garrafa de 0,75 l",3.39,4.52,4.52,0.0,0,[],0,0,0,750,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CA3B3A3DABAFE27F0DB3F8EA5EDF7A4D.jpg,,,4,11,
12521,8712100417474,12521,8712100417474,1,460.0,99,Hellmann's,Maionese magra em frasco,Embalagem de 460g,3.14,6.83,6.83,0.0,0,[],460,460,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A7BCD2CD890AA2348D9DB42E7F0D2DB6.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5EE500879C9469898FD1466D95386BB7.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5EE500879C9469898FD1466D95386BB7.jpg,4,11,
16564,5060166690427,16564,5060166690427,1,500.0,99,Monster,Bebida energética ripper,Garrafa de 500 ml,1.39,2.78,2.78,0.0,0,[],0,0,0,500,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/16B9D66126580CEC0D4C035E88C14A16.jpg,,,4,11,
17013,7613033823886,17013,7613033823886,1,250.0,99,Nestum,Nestum 5 cereais,Embalagem de 250g,2.16,8.64,8.64,0.0,0,[],250,250,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/718AC984A55C84FB2BAA4182214E3DC0.jpg,,,4,11,
20645,8414100333142,20645,8414100333142,1,250.0,99,Schweppes,Água tónica,Garrafa de 250 ml,0.71,2.84,2.84,0.0,0,[],0,0,0,250,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B5135EC368396A1E27E631F286A71A1E.jpg,,,4,11,
21577,5602947000713,21577,5602947000713,1,750.0,99,Quinta da Pacheca,Vinho rosé doc douro,Garrafa de 750 ml,5.59,7.45,7.45,0.0,0,[],0,0,0,750,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D45B80F7C32A9DB753E134BA68365F5A.jpg,,,4,11,
2180,5604260263882,2180,5604260263882,1,90.0,99,PorSi,Sardinhas pequenas em óleo,Embalagem de 90g,0.89,9.89,9.89,0.0,0,[],90,90,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AF1BA77A47295B301CC77FFB7485DD83.jpg,,,4,11,
2405,5608543000096,2405,5608543000096,1,15.0,99,Tetley,Chá preto,Embalagem de 20g,0.74,49.33,49.33,0.0,0,[],15,15,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B40D664132094CEE9391DB8865EC11A2.jpg,,,4,11,
24378,5601119268029,24378,5601119268029,1,200.0,99,Nobre,5 Salsichas soja,Embalagem de 200g,2.39,11.95,11.95,0.0,0,[],200,200,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/97BBC19A41A402E687839695634025E2.jpg,,,4,11,
24671,8434165446434,24671,8434165446434,1,200.0,99,Cuétara,Bolacha cream cracker,Embalagem de 200g,0.79,3.95,3.95,0.0,0,[],200,200,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/79C412DFB8439E167BA18ED84FEC20DF.jpg,,,4,11,
25077,5601096360310,25077,5601096360310,1,750.0,99,Casal Garcia,Sangria branca,Garrafa de 750 ml,3.29,4.39,4.39,0.0,0,[],0,0,0,750,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F0F23BB680C6422AA99B26452FCE1389.jpg,,,4,11,
25338,3600542075350,25338,3600542075350,1,400.0,99,Ultra Suave,Condicionador Leite de Coco e Macadâmia,Embalagem de 400 ml,3.79,9.48,9.48,0.0,0,[],0,0,0,400,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5E8E5BE7843BC84D401EC87981F1391B.jpg,,,4,11,
30879,5601195620124,30879,5601195620124,1,1000.0,99,Pedras Salgadas,Pedras salgadas frutos vermelhos,pack 4 x 0.25 l,2.19,2.19,2.19,0.0,0,[],0,0,0,1000,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2839384B061E6BE9F46A23A2AC7BE08B.jpg,,,4,11,
32255,5601096011205,32255,5601096011205,1,750.0,99,Casal Garcia,Sangria frutos vermelhos,Garrafa de 0.75 l,3.79,5.05,5.05,0.0,0,[],0,0,0,750,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/364348C463F355254BDE31E86B75329E.jpg,,,4,11,
34117,8718951178779,34117,8718951178779,1,500.0,99,Colgate,Elixir tripla ação,500 ml,3.74,7.48,7.48,0.0,0,[],0,0,0,500,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3B340797DE2A21209CC6F82D71A9B02E.jpg,,,4,11,
35657,5601066400978,35657,5601066400978,1,150.0,99,Nacional,Bolacha passitas,Embalagem de 150 g,1.46,9.73,9.73,0.0,0,[],150,150,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8F44D4AF9A68FC51702452973D4627DA.jpg,,,4,11,
36282,5602016061096,36282,5602016061096,1,750.0,99,Cacho Fresco,Vinho branco frisante,Garrafa de 0.75 l,1.75,2.33,2.33,0.0,0,[],0,0,0,750,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5A84D9FCFD5D8797917DBD1BC3DA5748.jpg,,,4,11,
393,8712566173945,393,8712566173945,1,70.0,99,Knorr,Creme marisco,Embalagem de 70g,1.6,22.86,22.86,0.0,0,[],70,70,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5AC7DB72DD40FCC73A38BA936E17E369.jpg,,,4,11,
41300,5601050036596,41300,5601050036596,1,440.0,99,Danone,"Iogurte oikos manga papaya,  4 x 110g",,1.99,4.52,4.52,0.0,0,[],440,440,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4F24CAC986AAB23C01B60B98974724E0.jpg,,,4,11,
4315,3600540542861,4315,3600540542861,1,400.0,99,Garnier,Champô de abacate & karité,Embalagem de 400 ml,3.79,9.48,9.48,0.0,0,[],0,0,0,400,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E826DE4F268362A3E1B1E27463FF1F1A.jpg,,,4,11,
4400,3600541533226,4400,3600541533226,1,400.0,99,Ultra Suave,Champô gama maravilhosa,Embalagem de 400 ml,3.79,9.48,9.48,0.0,0,[],0,0,0,400,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/28CA81276EA21AB8CD8D9A9F969FF989.jpg,,,4,11,
44704,5053990155941,44704,5053990155941,1,175.0,99,Pringles,Pringles hot & spicy,Embalagem de 175g,2.39,13.66,13.66,0.0,0,[],175,175,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E274A9B899E3F171EF5DBCC6BAFC4CB.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6928ADB37A9D879D8A1130CADC9B4CD3.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6928ADB37A9D879D8A1130CADC9B4CD3.jpg,4,11,
44785,7613039960196,44785,7613039960196,1,120.0,99,Nestlé,Chocolate negro 85% cacau,Embalagem de 120g,2.46,20.5,20.5,0.0,0,[],120,120,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E193EA40CA2247742F14C5EF162DA9C4.jpg,,,4,11,
45875,4005900388810,45875,4005900388810,1,150.0,99,Nivea Men,Desodorizante spray cool kick,150 ml,2.69,17.93,17.93,0.0,0,[],0,0,0,150,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FF08F460974B7D9B6A9FEDD00802151C.jpg,,,4,11,
45883,8718951315365,45883,8718951315365,1,75.0,99,Colgate,Dentifrico max white  cristais brancos,Embalagem 75 ml,2.31,30.8,30.8,0.0,0,[],0,0,0,75,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E172F27888BCC4326288509CC9468FE.jpg,,,4,11,
46162,3083681106480,46162,3083681106480,1,400.0,99,Bonduelle,Salteado parisino,Embalagem de 400g,2.59,6.48,6.48,0.0,0,"[{'idPicto': 69, 'idCategorie': 28, 'libelleCategorie': 'Tipo de stockagem', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8136.png', 'infoBulle': ''}]",400,400,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,28.0,69.0,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8136.png,,Tipo de stockagem,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/06D3269CF888DEE604E81717FC556DB1.jpg,,,4,11,
46622,5604260313525,46622,5604260313525,1,240.0,99,PorSi Viva Bem,"Iogurte grego stracciatella sem lactose,  240g",,1.39,5.79,5.79,0.0,0,[],240,240,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5040BD5057BF9C69D6743EBCD81ABFF9.jpg,,,4,11,
4715,5000204593198,4715,5000204593198,1,72.0,99,WC Pato,Discos Sanitários Activos Recarga Marinho,Embalagem de 2x36 ml,3.49,48.47,48.47,0.0,0,[],0,0,0,72,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F7441989F6C7A270983579F368947C08.jpg,,,4,11,
48922,8006540417072,48922,8006540417072,1,300.0,99,Pantene,Máscara Caracóis Perfeitos,300 ml,4.94,16.47,16.47,0.0,0,[],0,0,0,300,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EB7E52D162BFDEBC6AEA41630D49AB71.jpg,,,4,11,
51177,8410436440455,51177,8410436440455,1,,99,Persil,Detergente máquina roupa sabão azul e branco,76 doses,9.99,9.99,9.99,0.0,0,"[{'idPicto': 3682, 'idCategorie': 52, 'libelleCategorie': 'Cabaz Compromisso', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png', 'infoBulle': ''}]",0,0,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,0.0,PU,Pièce unitaire,,€/Unidade,,52.0,3682.0,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8175.png,,Cabaz Compromisso,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/405B529427643132DC974A0DC45DDCCF.jpg,,,4,11,
6413,8410414000466,6413,8410414000466,1,700.0,99,Eristoff,Vodka  (37. 5º),Garrafa de 700 ml,12.29,17.56,17.56,0.0,0,[],0,0,0,700,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EACFE06B6E28FF48CF5A7F38CA25EAB9.jpg,,,4,11,
8388,5601049152993,8388,5601049152993,1,1000.0,99,Mimosa,Leite especial cálcio + vitamina d m/g,Garrafa de 1 l,0.98,0.98,0.98,0.0,0,[],0,0,0,1000,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FAE6F4AD9157F183A134CD4CF0D880DE.jpg,,,4,11,
8436,5601050033762,8436,5601050033762,1,620.0,99,Danone,"Iogurte activia líquido 0% frutos silvestres,  4 x 155 g",,1.99,3.21,3.21,0.0,0,[],620,620,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1898B39499E032B1AB748C6FC019A6DF.jpg,,,4,11,
865,5014328028740,865,5014328028740,1,16.0,99,Tetley,Infusão de frutos vermelhos,Embalagem de 20g,1.19,74.38,74.38,0.0,0,[],16,16,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/781EBB6A7EF96D7BE9937F977C0554CF.jpg,,,4,11,
1102,5601066200080,1102,5601066200080,1,1000.0,99,Nacional,Farinha rainha c/ fermento,Embalagem de 1000 g,1.21,1.21,1.21,0.0,0,[],1000,1000,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1D6C118BF49637698308719E799BD3C1.jpg,,,4,11,
11612,5601164824478,11612,5601164824478,1,1980.0,99,Super Bock,"Cerveja sem álcool, preta",pack 6 x 0.33 l,4.49,2.27,2.27,0.0,0,[],0,0,0,1980,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0CFEF6C5B88735DDFF42E02E1A9B9592.jpg,,,4,11,
1439,5601260127107,1439,5601260127107,1,1000.0,99,Cigala,Arroz vaporizado,Embalagem de 1 kg,1.38,1.38,1.38,0.0,0,[],1000,1000,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0DD33F088D804C413066136DC8BB8986.jpg,,,5,11,
16557,5411188117032,16557,5411188117032,1,1000.0,99,Alpro,Bebida Vegetal Arroz,Embalagem de 1 l,1.99,1.99,1.99,0.0,0,[],0,0,0,1000,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/75DBCACFDEE2B7C9BB25D98AA857E138.jpg,,,5,11,
16693,5601066400916,16693,5601066400916,1,120.0,99,Nacional,Bolacha chocomax mini,Embalagem de 120 g,1.07,8.92,8.92,0.0,0,[],120,120,0,0,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/369CF09991D63A6D8505CD9C805BD57F.jpg,,,5,11,
16813,8410436416085,16813,8410436416085,1,4000.0,99,Sonasol,Lava Tudo Amoniacal,4 litros,4.99,1.25,1.25,0.0,0,[],0,0,0,4000,False,False,"[{'dateFin': '2024-06-19T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-19T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E9F0229B18ECDF0B75B43F26725605C6.jpg,,,5,11,
