identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,avantages_dateFin,avantages_categorie,nro_paginas,page,images_4,images_5,images_6,pictogrammes_dateFin,pictogrammes_categorie,pictogrammes_valeur,pictogrammes_type,pictogrammes_loyaltyCardRewardType,pictogrammes_dateDebut,pictogrammes_maxDeclenchement,pictogrammes_remise
42058,8428076000458,,Durex,"Preservativo real feel, 12 unidades",,9.99,9.99,12,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/17F95FA79AD4180D7444E3D0389BFD46.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
42059,8428076000533,,Durex,"Preservativo sensitivo suave, 12 unidades",,8.39,8.39,12,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/61D4A0EFEDBF14FD8B32C1A85BEA6F60.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
42060,8428076000441,,Durex,"Preservativo mutual climax, 12 unidades",,9.98,9.98,12,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8EFF05C43BF7DDDB72BB9224D3C6D6BD.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
4208,3574660709216,,Carefree,"Pensos diários maxi, aloé vera",embalagem com 48 unidades,3.64,3.64,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EBA3444A1289B6F480E65BBBEA0DAD55.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
42219,5600261547266,,Olivo,Puzzle Canal Panda,60 peças,6.99,6.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B3FA43B3501BFB984BA12C351E5CC2C2.jpg,,,,,,14,12,,,,2025-11-30T23:59:59Z,AC,50.0,PCT,STANDARD,2025-11-26T00:00:00Z,99.0,3.495
42246,8410650891200,1500.0,Ultima,Ração seca para cão mini light com frango,Embalagem de 1.5 kg,7.44,4.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DDAA9FA494831740D0231EFD967FC198.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
42306,5601849281220,,Panda,Panda cucu 31 cm,1 unidade,29.99,29.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2EFDEB35F3947DDB8D801B675EA3E350.jpg,,,,,,14,12,,,,2025-11-30T23:59:59Z,AC,50.0,PCT,STANDARD,2025-11-26T00:00:00Z,99.0,14.995
42592,4052199132952,,Lindor,"Pensos Incontinência Anatómico Maxi, emb. 20 un",,12.59,12.59,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F8B51197A7B5B1EEB444D17876F768E1.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
42593,4052199132983,,Lindor,"Pensos Incontinência Anatómico Plus, emb. 20 un",,12.14,12.14,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EA99BEE3ECDBABF03FC86549C8EEA2A2.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
42888,5604260326082,,PorSi,Fraldas Agilidade T4 9-15 kg - 100 Unidades,,11.99,11.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D8454F69945577C7C48295CC53617F1E.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
43415,8001841890210,100.0,Pantene,Óleo protetor de cabelo queratina,100 ml,13.99,139.9,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3542ED9B3A0393110B3A6A91001CDA39.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
43416,8001841890173,100.0,Pantene,Óleo protetor de cabelo argão,100 ml,13.99,139.9,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D97D128FEA69DCD14BE5C70BB8EBAE9D.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
43816,7613036758758,1500.0,Purina One,Ração seca de frango cão júnior com menos de 10 kg,"Embalagem de 1,5kg",7.49,4.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FD2CCAF3DB03169B9BED9C05AC14F6B9.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
44039,5604260312030,450.0,PorSi,Rebuçados com Sabor Menta 450 G,,2.39,5.31,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4513E417AFE296E6EC0BBA7AD73C623C.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
44318,2893254000000,2000.0,Peixaria,Tamboril,Vendido ao peso,23.98,11.99,0,,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/77173D6CED5B473CB531C7C582BA4FA4.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
45079,5201429084472,,Valuvic,Cama de bonecas Minnie,1 unidade,17.99,17.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B9CABCACAB2D8460D70164570505FECD.jpg,,,,,,14,12,,,,2025-11-30T23:59:59Z,AC,50.0,PCT,STANDARD,2025-11-26T00:00:00Z,99.0,8.995
45086,5201429084014,,Minnie,Mega cozinha,1 conjunto,34.99,34.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E972D625952E13366058DE15BA843480.jpg,,,,,,14,12,,,,2025-11-30T23:59:59Z,AC,50.0,PCT,STANDARD,2025-11-26T00:00:00Z,99.0,17.495
45087,8437010732799,,Vicam,Caixa de médico,31 peças,12.99,12.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/42A045C9A79237DCE7A4D45D085D1157.jpg,,,,,,14,12,,,,2025-11-30T23:59:59Z,AC,50.0,PCT,STANDARD,2025-11-26T00:00:00Z,99.0,6.495
45435,5609060098214,230.0,Delta,Double Espresso Go Chill,Embalagem de 230 ml,1.19,5.17,230,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8A99D08283BE85A255A94716557A65BF.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
45532,5601849014057,,Vtech Baby,Cachorrinho musical,1 unidade,15.99,15.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DB28B2CC2F9A42AB1BF3BFC42D7A9057.jpg,,,,,,14,12,,,,2025-11-30T23:59:59Z,AC,50.0,PCT,STANDARD,2025-11-26T00:00:00Z,99.0,7.995
4556,4005900013057,250.0,Nivea,"Creme Corpo Q10 Hidratante Refirmante, emb. 250 ml",,5.84,23.36,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EFCF3148834E7A8D2878418DCA5C38FC.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
45588,5054563107282,75.0,Sensodyne,Pasta dentífrica branqueadora,Embalagem de 75 ml,3.96,52.8,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FB05A0E9A6F33DA3F30ECD45C3A12AD3.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
45884,8718951030206,75.0,Colgate,Dentifrico Sensitive Multiproteção,Embalagem 75 ml,2.99,39.87,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/94841420B35D857335347FD30D449122.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
46331,5054563101969,75.0,Sensodyne,Dentífrico gengivas,Embalagem de 75 ml,3.19,42.53,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B1A1B47A5CC780E5A0E102CEAE44678A.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
46688,7613287591609,202.0,Nescafé,Café Doppio Expresso 16 capsulas,Embalagem de 202g,5.89,29.16,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5DCE6667BEFFA122AD7A798EF0395979.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
46728,5054563107244,75.0,Sensodyne,Pasta dentífrica rapid action,Embalagem de 75 ml,3.96,52.8,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/646B2949908FBEED0C31D95893C203DD.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
46771,7613035027022,800.0,Purina One Mini,"Ração para Cão Júnior Mini Frango e Arroz, emb. 800 gr",,4.79,5.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5D2865182EB2C38580C4839CF6539EB7.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
46772,3574661500355,,Carefree,Pensos diários plus long,Embalagem com 40 unidades,3.74,3.74,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C09125DDC05046FDDB081D09634904E8.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
46893,8718114202372,45.0,Rexona men,"Desodorizante stick clean fresh scent, 45 ml",,4.79,106.44,45,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CFA711E3C2467D4B500EB3781A04AE04.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C441E6BE61C4E79A8760FD76DD8AB55F.jpg,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
46921,5604260318803,250.0,PorSi Select,Bombons Frutos do Mar,250 g,3.89,15.56,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/21DE68F559B30F55F4E6AFC7333725FE.jpg,,,,,,14,12,,,,2025-12-24T23:59:59Z,PROSPECTUS,,,,,,
46956,5054563108463,75.0,Sensodyne,Pasta dentífrica ação completa,Embalagem de 75 ml,3.96,52.8,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/07B5FBAC9FC9D8D58F06C82BBBE25BE6.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
46958,8428076000502,,Durex,"Preservativo sensibilidade total, 12 unidades",,9.49,9.49,12,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/06D08F99FB44A9AE2FDE7B8F91B627D2.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
46959,8428076000496,,Durex,"Preservativos intense orgasmic, 12 unidades",,9.99,9.99,12,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CBE4ED203A9971F68A004EB01B04ADCF.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
46961,4005900368539,500.0,Nivea Men,"Gel de Banho For Men Protect & Care, emb. 500 ml",,3.99,7.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/72AB97D3121BCD5FC117613F7A1B137B.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
46962,4005900702753,75.0,Nivea,"Creme de mãos anti age q10, 100 ml",,3.34,44.53,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CD6C7E82580D4937BF0AB44D47D41A1F.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
47162,5601849006571,,Panda,Peluche dança comigo,1 unidade,29.99,29.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1EF1A663CB887D0C13D07CD73AA7C328.jpg,,,,,,14,12,,,,2025-11-30T23:59:59Z,AC,50.0,PCT,STANDARD,2025-11-26T00:00:00Z,99.0,14.995
47192,8436561399505,,Vicam,Bailarina,1 unidade,29.99,29.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/45F37BC3F9E35A6C0AF3BC4646A482CD.jpg,,,,,,14,12,,,,2025-11-30T23:59:59Z,AC,50.0,PCT,STANDARD,2025-11-26T00:00:00Z,99.0,14.995
47214,5601849018918,,Panda,Peluche aprende comigo,1 unidade,29.99,29.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A0D4CEE4526C60FF27A46DDE400E713.jpg,,,,,,14,12,,,,2025-11-30T23:59:59Z,AC,50.0,PCT,STANDARD,2025-11-26T00:00:00Z,99.0,14.995
47244,8005125673131,,Clementoni,"Jogo ""Quem sou eu?""",1 unidade,15.99,15.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/729B6A4AD8648A7B4A20C0EAEDBD8ACB.jpg,,,,,,14,12,,,,2025-11-30T23:59:59Z,AC,50.0,PCT,STANDARD,2025-11-26T00:00:00Z,99.0,7.995
47275,5600309466290,,Olivo,Matraquilhos,1 un.,10.99,10.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/80B7D665173315F7464BC4A4D978CD69.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/55B8737A91AA25955B852AC2C05A6728.jpg,,,,,14,12,,,,2025-11-30T23:59:59Z,AC,50.0,PCT,STANDARD,2025-11-26T00:00:00Z,99.0,5.495
47306,8005125676569,,Clementoni,Laboratório mecânica bulldozer,1 un.,19.99,19.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DA594306320735A29BB2C02C56038656.jpg,,,,,,14,12,,,,2025-11-30T23:59:59Z,AC,50.0,PCT,STANDARD,2025-11-26T00:00:00Z,99.0,9.995
47380,5201429096925,,Hot Wheels,Bancada de ferramentas,1 embalagem,39.99,39.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1AC93E0262EA8D024A8CF2F011E15484.jpg,,,,,,14,12,,,,2025-11-30T23:59:59Z,AC,50.0,PCT,STANDARD,2025-11-26T00:00:00Z,99.0,19.995
474,3010470154575,1500.0,Friskies,Ração para cão júnior vitafit com frango e leite,"Embalagem de 1,5 kg",5.24,3.49,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1473BCBEFD21B78FA4101968FF135182.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
47402,5010993812851,,Hasbro,Spider-man,,14.99,14.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E323CCC31BF6F821A2172E96C7EE1C9C.jpg,,,,,,14,12,,,,2025-11-30T23:59:59Z,AC,50.0,PCT,STANDARD,2025-11-26T00:00:00Z,99.0,7.495
47622,8712561676106,190.0,Vaseline,"Loção spray cacoa, embalagem de 190 ml",,3.94,20.74,190,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7D6076A4B89F1DA91CD40A2EA3186443.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
47894,0000042182634,100.0,Vaseline,"Vaselina Original, 100ml",,2.24,22.4,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0DD3365230EAC852D2AB708418C41AEF.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
47952,5000204832037,100.0,Pronto,"Restaurador de Móveis Extra Care, emb. 100 ml",,4.09,40.9,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FD2C2A69726DA274C70D03FE9E4FDF83.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
48016,7613287494269,340.0,Felix,Comida Húmida Gato Fantastic Peixe,Embalagem de 4 x 85 g,2.24,6.59,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1CEA511C1125CCD5578DB072FC31215D.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
48042,7613036514309,2500.0,Purina One,"Ração cão médio delicado +10 kg salmão/arroz, de 2,5 kg",,11.59,4.64,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7B94CEDF58A3718C5593B311B7547CEA.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
48054,4005808753475,100.0,Nivea Men,"Aftershave Loção Men Protect & Care Refrescante, emb. 100 ml",,6.94,69.4,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2D657698256866FC1D2D731526E40175.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
48197,8410650171005,1500.0,Ultima,Ração seca para cão Yorkshire,Embalagem de 1.5 kg,7.44,4.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/411A7A4A20C3ABF62463D750127666B3.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
48456,3700260215691,1500.0,Affinity Ultima,"Ração para Cão Sénior Mini Frango e Arroz, emb. 1,5 kg",Embalagem de 1.5 kg,7.44,4.96,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A01BD341524EC497E887F7EF0BDC3F90.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
48458,7613287045263,288.0,Felix,"Comida Húmida para Gato Soup Filetti Seleção Peixe, emb. 6 x 48 gr",pack 6 x 48 g,2.24,7.78,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BF4B5EA684504C30FDCA66186AE0AD63.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
48464,3700260217190,1500.0,Ultima,"Ração para Gato Júnior Frango, emb. 1,5 kg",1.5 kg,9.94,6.63,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A40550950C480F49D6F728AEE8207443.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
48731,8410376055702,100.0,Gullon,"Tortitas milho s/ açúcar chocolate negro, de 100g",,2.54,25.4,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DE65AD855C9C8B6E15F1953130D5DE8B.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
48831,3574661627021,500.0,Johnson's Baby,Champô e condicionador para bebé,Embalagem de 500 ml,4.49,8.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C675B1DB6AFE696141424EA6B2319312.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
48944,8005125247790,,Clementoni,Puzzle Patrulha Pata,2 x 20 peças,6.99,6.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/18A8121B777E4FFFE2281150493AB53E.jpg,,,,,,14,12,,,,2025-11-30T23:59:59Z,AC,50.0,PCT,STANDARD,2025-11-26T00:00:00Z,99.0,3.495
49008,5010993954469,,Play-Doh,Kit veterinário,1 unidade,22.99,22.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9238E25408C3DE83F57DB04EE5E9A7C7.jpg,,,,,,14,12,,,,2025-11-30T23:59:59Z,AC,50.0,PCT,STANDARD,2025-11-26T00:00:00Z,99.0,11.495
49058,8718951479166,,Colgate,Escova de dentes cuidado gengivas,Embalagem de 1 unidades,3.29,3.29,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CACF369730B14A5B8158B4F9E5CB7A37.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
49061,5000204073492,269.0,Glade,Ambientador relaxing zen,269 ml,7.19,26.73,269,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8A5070D52D8ED141CDE8FC654964DE1F.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
49063,5000204076202,,Glade,Ambientador Touch & Fresh Lavanda,10 ml,2.99,2.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/08B5C12987600A223ADB0B223B61890E.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
49779,7613287805119,190.0,Gerber,"Refeição Bio Puré de Ervilhas com batata e frango, 190g",,1.84,9.68,0,kg,€/Kg,,Produtos Bio,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/327DFB41BCEBA98723B1952EF39D612B.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
49836,4005900820198,400.0,Nivea,"Creme Corpo Body Milk Repara&Cuida Hidratante, emb. 400 ml",,6.64,16.6,400,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5F695B8574BB054642618CA4A5EB3381.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
49958,8720181101250,250.0,Vaseline,"Creme gordo, boião de 250 ml",,4.99,19.96,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/58244C3E32A17121F7E1AC9ED1FE053D.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
50291,3574661552804,,Carefree,Pensos diários maxi cotton aloé,56 unidades,3.66,3.66,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/287454AA38AA8BAD189D6E51E887A922.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
50444,5059319016573,320.0,KelloggS,"Granola aveia e frutos vermelhos, embalagem de 320g",,3.34,10.44,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/43DEE7064825848F055C2CD609CF0003.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
50523,3574661487540,,Carefree,Pensos diários maxi,36 unidades,2.24,2.24,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BDFF645D4C5EE197DE93B516200B7402.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
50544,8003340096483,200.0,Lindt,Bombons Chocolate Negro 70% Cacau,Embalagem de 200g,7.99,39.95,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ED6C05D959F0C5A5B6FA0A271CD4FD8F.jpg,,,,,,14,12,,,,2025-12-24T23:59:59Z,PROSPECTUS,,,,,,
50649,5060896627014,500.0,Monster,"Bebida energética reserve white pineapple, 500 ml",,1.39,2.78,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E3B03D76195A23B42A14B0004FB2EBE7.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
50692,8058664130818,,Chicco,Quinta,1 unidade,35.99,35.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/284F8722E9FE3F66268B804DFA8AD7B2.jpg,,,,,,14,12,,,,2025-11-30T23:59:59Z,AC,50.0,PCT,STANDARD,2025-11-26T00:00:00Z,99.0,17.995
50847,8005125677795,,Clementoni,"Jogo ""Fake?""",1 unidade,19.99,19.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F31428EB77F8EEE229BE0DE44AD50B6E.jpg,,,,,,14,12,,,,2025-11-30T23:59:59Z,AC,50.0,PCT,STANDARD,2025-11-26T00:00:00Z,99.0,9.995
51046,8410436430302,,Persil,Detergente máquina roupa 4 em 1 higiene,40 cápsulas,9.99,9.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1A35A40B1D47567C66546C5B85A9EC6E.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
51178,8410436428255,,Persil,Detergente Máquina Roupa Universal 4 em 1,52 cápsulas,11.99,11.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6AD22F9E1E4DE29F0FF3D28546528AD0.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
51191,8718951505599,50.0,Colgate,Dentífrico Max White Ultra,Embalagem de 50 ml,3.94,78.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D594A164D4BC41BDE652BE02237A47B1.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
51332,5600961174878,72.0,Prozis,"Bebidas instantâneas h2o limão, 72g",,2.69,37.36,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/995E1850776954BC611E100DE9D61EE2.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
51374,5600747234413,40.0,Soft&Co,"Óleo Corpo Puro Rosa Mosqueta, emb. 40 ml",,5.99,149.75,40,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D98343223DB1C22F9F479B6ED14C7919.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
51435,3574661660912,100.0,Johnson's Baby,Creme protetor,Embalagem de 100 ml,3.94,39.4,100,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0DAFFF7196A7FB1869709EB278F5C3BD.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
51436,3574661709604,395.0,Johnson's Baby,Creme Corpo Bebé Aloe Vera Bio,Embalagem de 395 ml,4.94,12.51,395,L,€/L,,Produtos Bio,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7A59DA6124384D9D66B8E4CA3D4D8BA9.jpg,,,,,,14,12,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
51625,8445290109613,800.0,Purina One,Ração seca para gato indoor peru,Embalagem de 800g,5.59,6.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3AEE8C01B23360874350D7A24BD612D4.jpg,,,,,,14,13,,,,2025-12-03T23:59:59Z,PROSPECTUS,,,,,,
