identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,images_0,images_1,images_2,pictogrammes_libelleCategorie,avantages_dateFin,avantages_categorie,nro_paginas,page,pictogrammes_0,images_3,images_4,images_5
46728,5054563107244,75.0,Sensodyne,Pasta dentífrica rapid action,Embalagem de 75 ml,3.94,52.53,75,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6D463C8E4A06B08BDD5D6DEFED1B7ED8.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,,
46772,3574661500355,,Carefree,Pensos diários plus long,Embalagem com 40 unidades,3.74,3.74,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C09125DDC05046FDDB081D09634904E8.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,,
46956,5054563108463,75.0,Sensodyne,Pasta dentífrica ação completa,Embalagem de 75 ml,3.94,52.53,75,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6713CED320034F64A52535E5BC098372.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,,
46957,8001841812007,75.0,Oral B,Dentífrico Pro-Expert Sensibilidade e Branqueamento,Embalagem de 75 ml,2.99,39.87,75,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0B120F73FA2E5B51739A22CCCE232B3D.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,,
47124,8410063072432,300.0,Pescanova,10 Barrinhas salmão panadas sem glúten,300 g,2.99,9.97,300,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/848DB46B1BEDFA0F4B9327212AB84EF4.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,,
474,3010470154575,1500.0,Friskies,Ração para cão júnior vitafit com frango e leite,"Embalagem de 1,5 kg",5.24,3.49,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3C713CBBA7061164500A4F945CA50441.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,,
47427,3574661552576,,Carefree,Pensos diários flexiform,Embalagem de 56 unidades,3.65,3.65,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/55BFF8DD5AEB2213C79633D08C742122.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,,
47471,8006540087701,75.0,Oral B,Dentífrico Pro-Repair Gengivas e Esmalte,Embalagem de 75 ml,3.74,49.87,75,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E2D52508AE7CE7ACD95E753340F6A920.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,,
47984,5601381000365,750.0,Invisivel,Vinho alentejano invisivel 2016,Garrafa de 750 ml,10.99,14.65,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/426E3A41928D37AB149D817EB0BCCC8E.jpg,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,,
47986,5601381010005,750.0,Conde da Ervideira,Vinho alentejano conde d'ervideira reserva branco 2016,Garrafa de 750 ml,13.99,18.65,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6CC41A0F52D24C89E682CEBABC7B76B5.jpg,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,,
47987,5601381009009,750.0,Conde da Ervideira,Vinho alentejano conde d'ervideira reserva tinto 2016,Garrafa de 750 ml,14.99,19.99,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D3B038D6334621D828C2B8AF37F10476.jpg,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,,
48028,8430094318965,250.0,Nutriben,"Papa maçã láctea, 250g",,2.34,9.36,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8DFD41AFA8612B8542F0E41AD3D379D9.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,,
48042,7613036514309,2500.0,Purina One,Ração Cão Médio Delicado +10 Kg Salmão/Arroz,"Embalagem de 2,5 kg",11.59,4.64,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3F1729EA475452F1C00751DD136F2F54.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,,
48054,4005808753475,100.0,Nivea Men,After Shave Loção,Embalagem de 100 ml,6.74,67.4,100,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/80E6048B9A49715D0F89C571F7C3EBFE.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,,
48400,3574661643359,500.0,Listerine,Elixir Naturals Esmalte,500 ml,5.19,10.38,500,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/766EE4977B50990E2046E14A112BD1D0.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,,
48539,8001841630885,,Dodot,Fralda Activity T5 - 11 a 16 kg,52 unidades,15.74,15.74,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2D60DC2EFB9D5FD05A4C634EBADE90BC.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,,
48835,8006540087749,75.0,Oral B,Dentífrico Pro-Repair Gengivas e Esmalte Branqueador,Embalagem de 75 ml,3.74,49.87,75,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2B28FE134DD50B5F4638113B1EA71E04.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,,
48921,8006540417157,300.0,Pantene,Máscara Liso e Sedoso,300 ml,4.94,16.47,300,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/643829EDA57D5ADED472077BB0F4DDDE.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,,
49302,8720182379092,266.0,Calvé,Molho Hot Chicken,Embalagem de 266g,1.94,7.29,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C7A938CE7B8824AD204E1FC31D6DF9E4.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,11,,,,
49333,8430094319023,250.0,Nutriben,"Papa 8 cereais e mel 4 frutas, 250g",,1.94,7.76,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5712B928CA2FB4DA10691C8ABE4CBB9B.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
49362,8410104898342,,Air Wick,Recarga ambientador elétrico vanilla,19 ml,3.59,3.59,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0F0B6D0F4126AEFF3559AE3FDD3F3535.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
49468,8430094318972,250.0,Nutriben,"Papa 8 cereais e mel bolacha maria, 250g",,1.94,7.76,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ABA0B9430531FABEF3823D47D515D3F5.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
49658,8410436409933,,Palette,Coloração Permanente Castanho Claro Nº 5,,5.59,5.59,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BDCD679519702665CB5143875311456C.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
49689,5025404007603,,Kandoo,Toalhitas WC Sensitive,2 x 60 un.,4.44,4.44,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/00AB99CD236F74B1FEA281B1B7040E67.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
49984,8715035310308,250.0,Kikkoman,"Molho teriyaki bbq com mel, 250 ml",,3.55,14.2,250,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/32CC166B971F2E60507064D4C6C70958.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
49985,8715035270305,250.0,Kikkoman,"Molho teriyaki alho torrado, 250 ml",,3.65,14.6,250,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/438DF712DD147A72C13A26103EED7D02.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
49986,8715035220300,250.0,Kikkoman,Molho de soja doce,Garrafa de 250 ml,3.15,12.6,250,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8A307B6180295A59D182CCAD59BFADAA.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
49995,8445290170736,800.0,NAN,Leite Transição Optipro 3 +10 Meses,Embalagem de 800g,11.63,14.54,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/53CE34AD7F33A270497E2AEE0B34046D.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
49997,8445290170866,800.0,NAN,Leite Transição Optipro 4 + 12 meses,Embalagem de 800g,10.79,13.49,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/923BC825C444F9206CEB1A42E5264494.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
50291,3574661552804,,Carefree,Pensos diários maxi cotton aloé,56 unidades,3.64,3.64,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8044820DAB5308A83EA4CCAFF69692C0.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
5044,5601036100051,300.0,Elnett,Laca fixação forte,Embalagem de 300 ml,4.49,14.97,300,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/11A362762302E063A7B77ACB80B4C8EE.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
5046,5601036100099,300.0,Elnett,Laca fixação extra forte,Embalagem de 300 ml,4.49,14.97,300,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C490658F7B66B0DC41F25015CE1A41A7.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
50468,8430094318941,250.0,Nutriben,"Papa 8 cereais e mel, 250g",,2.34,9.36,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8129AEA7C12A7800DFECA837A2975872.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
50523,3574661487540,,Carefree,Pensos diários maxi,36 unidades,2.24,2.24,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2B6AB2EF81D49887042731335B4B98D0.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
51045,8410436430333,,Persil,Detergente máquina roupa 4 em 1 cores,40 cápsulas,9.99,9.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/21E8A88E10242605576CE0A0A6ED8A8F.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
51046,8410436430302,,Persil,Detergente máquina roupa 4 em 1 higiene,40 cápsulas,9.99,9.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/09E2120D5436CC8D9F8EA9878657CDBE.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
51114,8001480718050,750.0,Neoblanc,Spray ultra desengordurante,750 ml,2.49,3.32,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/78BFECECA7CA9285E2480F117840B1B0.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
51191,8718951505599,50.0,Colgate,Dentífrico Max White Ultra,Embalagem de 50 ml,3.98,79.6,50,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A43AF0D58B6CA59D440896503746D86.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
51288,5601066200721,900.0,Nacional,"Farinha de Centeio, 900g",,1.19,1.32,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/056C4573C31AA49E8265C9CCE6841C12.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
51310,8410500028190,250.0,Yopro,"Yopro danone beber baunilha,  250 ml",,1.09,4.36,250,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D57A147884342384960775CD339493C4.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
51321,8720608014064,32.0,Lipton,Lipton framboesa sabugueiro 20sq,Embalagem de 32g,2.09,65.31,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B40F480597C04DB34DABE63D02081A65.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4272E24302B8C76BAAC68132A3C5A72A.jpg,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
51384,5601096230064,750.0,Mandriola,"Vinho Branco Mandriola de Lisboa, garrafa de 0.75 l",,3.49,4.65,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1921DF5AB81D7653D18076FCCA3D5667.jpg,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
51385,5601096230002,750.0,Mandriola,"Vinho Tinto Mandriola de Lisboa, garrafa de 0.75 l",,3.49,4.65,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/398FC5B84B251146DC560DE510BC3B8F.jpg,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
51386,8410104913823,,Air Wick,Ambientador Difusor Active Fresh Brisa Marítima,Embalagem de 1 unidades,7.99,7.99,1,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E83640673AE92AF0F3495ED946C9D5D3.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
51387,8410104913779,224.0,Air Wick,Ambientador Recarga Active Fresh Lavanda e Lírio,Garrafa de 224 ml,5.99,26.74,224,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CA25600DB2B818361562D1A180F1DDD4.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
51398,8720182433190,40.0,Knorr,Sopa Massa e Legumes Frozen Disney,Embalagem de 40g,1.6,40.0,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A7AD00B4ED1A7E27F1D0A31E08967E76.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
51420,3600524030551,100.0,L'oreal Men Expert,Creme Gel de Limpeza Facial,100 ml,4.79,47.9,100,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/00FCFE51B0346BB368CBA3D5891EB54C.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
51421,3600524030216,50.0,L'oreal Men Expert,Creme Rosto Magnesium Defense,50 ml,7.99,159.8,50,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/293DBB5BFD2F260344355F5D7258A76D.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
51538,8006540752333,,Fairy,Detergente Loiça Máquina Platinum Plus Limão,Pack XXL de 48 pastilhas,12.99,12.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BF9EA7B5A162D4EDE7649782C5368BA2.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
51558,5604260326907,750.0,Selecção de Enófilos,Vinho Tinto Douro Doc Tinta Roriz,Garrafa de 0.75 l,2.99,3.99,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A2337F7D3E4729878525125C73B5D35.jpg,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
51837,8711327587205,2000.0,Lipton,Ice Tea Pêssego,Garrafa de 2 l,3.19,1.6,2000,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CEC4B87682C01CD71571EE1F09612EAF.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
51855,5600363850431,100.0,Alsa,Alsa mousse cappuccino,Embalagem de 100g,1.94,19.4,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3E169CD152ABCCAAE811725B06253645.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
51858,5603016004403,750.0,Arrábida Azul,Vinho Tinto Reserva,Garrafa de 750 ml,2.99,3.99,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/663A8BDB8A33BDDF4EE946979EB7F024.jpg,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
52010,7622201735197,360.0,Royal,"Gelatina Pronta Tutti - Frutti,  360g",,1.49,4.14,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/50A610B8826E8E66535C2E3FCBC6794F.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
52167,5600363850400,133.0,Alsa,Alsa mousse chocolate branco,Embalagem de 133g,1.94,14.59,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AD8B2087F4EE9694500C04CA98D6CC32.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
52183,4005900976666,150.0,Nivea,"Derma Skin Clear Exfolinate, 150 ml",,5.19,34.6,150,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/23D6B8461DBF04635A56F99F4C4B9426.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
52184,4005900975799,40.0,Nivea,"Derma Skin Clear Peeling Exfoliante da Noite, 40 ml",,5.84,146.0,40,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DC0D9B8A076329AB706649E71C3BA6D8.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
52333,5601217137715,,Xau,Detergente Máquina Roupa Líquido Lavanda,69 Doses,8.99,8.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9FBBC0A7AEBA574DE66C68C8488E8F4C.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
52374,8720181385063,,Skip,Detergente Máquina Roupa Líquido Lavanda,76 Doses,10.99,10.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9168A118F4ECAE8C9BEFEC7E6D9C9016.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E73D727EEE604C6F855E3312AC37631C.jpg,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
52515,8410436428286,,Persil,Detergente Máquina Roupa Lavanda 4 em 1,52 cápsulas,11.99,11.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3C29F379B133D1B4112F30841E028F7E.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
52516,8410436428644,,Persil,Detergente Máquina Roupa Color 4 em 1,52 cápsulas,11.99,11.99,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E6866AE215D31A4746438D7FCE2CBCF2.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
52592,8006540855768,,Dodot,Fralda Activity T6 +13 kg,36 unidades,15.74,15.74,0,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5368FEA0B5C1DBD18103A6EBED9098FD.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
52602,5601217137937,1710.0,Quanto,"Amaciador Roupa Concentrado Lirios e Frutos Vermelhos, 95 doses",,3.99,2.33,1710,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/563FAA46B02CF60B1C429C7EDCFFBB40.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
52822,8720181370410,,Surf,"Detergente Roupa Máquina Lavanda, 45 Cápsulas",,8.99,8.99,45,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/03C32791CB110C00C5A1778F6D2E4142.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
52842,4047008018336,125.0,Alsa,"Mousse Chocolate Preto Light, 125g",,1.44,11.52,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3DCF6B94B81F7DC1016EE325FA5D4E95.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
52865,5601096422186,750.0,Vale D. Maria,"Vinho Branco do Douro Superior, garrafa de 750 ml",,7.49,9.99,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AFACB73DE4D272FAFE8147E6EBFCE45C.jpg,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
52871,5601989007025,750.0,Monte Velho,"Vinho Tinto Regional do Alentejo Reserva, garrafa de 750 ml",,6.99,9.32,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E69C498D956B4886BF37A7F7438EBDE2.jpg,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
52877,5601050038149,320.0,Yopro,"Iogurte Baunilha,  2 x 160g",,1.79,5.59,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D61FF58F71F4A9F0B6712D6CCEC6A9E5.jpg,,,1000 Artigos,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
52892,8720182632296,3780.0,Surf,"Detergente Roupa Máquina Líquido Coco, 84 Cápsulas",,9.99,2.64,3780,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/10B97661DB4C68339D42D3336A959B4F.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
52894,8720181380662,,Skip,"Detergente Cápsulas Máquina de Roupa Cores Ultimate, 32 doses",,8.99,8.99,32,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B1683867F45318233084D2B03D3717BC.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
52895,8720181380648,,Skip,"Detergente Cápsulas Máquina de Roupa Active Clean, 32 doses",,8.99,8.99,32,,€/Unidade,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AFDAFD11D9A3E06FF9612A9C5A925C33.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
52900,5601217138088,720.0,Quanto,"Intensificador Perfume Líquido Lavanda 36D, 720ml",,2.99,4.15,720,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CAC5CEAACB3DCE6D8F3FF5B4761BDD42.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
52944,8720181392900,1332.0,Comfort,"Amaciador Concentrado Essência Azul, 74 Doses",,3.49,2.62,1332,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E11C27145AD703889B20EE3212D34D08.jpg,,,1000 Artigos,2024-10-04T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
5298,5601174301006,750.0,Alambre,Moscatel de setúbal,"Garrafa de 0,75L",4.99,6.65,750,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/81D385C430532672DD6A0698676ADB78.jpg,,,,2024-10-02T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
53008,5775345205384,700.0,Sunquick,"Concentrado de Maracujá Mix, garrafa de 700 ml",,5.19,7.41,700,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5389434D1C5481A1E2137E6ACD009273.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
53009,5775345205285,700.0,Sunquick,"Concentrado de Manga, garrafa de 700 ml",,5.19,7.41,700,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/47641B3B2ADBFBD16DD4A5737D06477E.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
53049,8445290589316,190.0,Nestlé,"Puré de Legumes com Peixe +8 meses, 190g",,1.64,8.63,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/30CFCFD8DF6CB713C15D01E3C341E8E4.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
53060,8410031972146,120.0,Chupa Chups,"Chupa Chupa de Leite com Sabores Sortidos, 120g",,2.44,20.33,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/66B4DC71F93F9FB1738DDF8FA0A4E399.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
53098,5609060439758,200.0,Delta,"Mistura Solúvel Cevada, Chicória e Centeio sem Café, 200g",,2.44,12.2,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FC3487925D87EA1F223F192FD51689C5.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
53099,5609060439833,200.0,Delta,"Mistura Solúvel Cereais, Chicória e Café, 200g",,2.89,14.45,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6C77AA8D9D25539DF30A6CEB74FA144B.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
53179,8410740911597,20.0,Lacasitos,"Chocolate Minions Sortido, 20g",,2.24,112.0,0,kg,€/Kg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B7C0F3DBCDEAFA40F4AA115036F50C8E.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
53206,8711327583122,1000.0,Lipton,"Refrigerante sem Gás Pêssego, 1l",,1.49,1.49,1000,L,€/L,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/668C4732C4D0CB9C4F8870C88958EF03.jpg,,,,2024-09-25T23:59:59.999999999+01:00,PROSPECTUS,13,12,,,,
