identifier,produitEan13,capacite,marque,libelle,conditionnement,prix,unitPrice,volume,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_libelleCategorie,images_0,images_1,images_2,images_3,avantages_dateFin,avantages_categorie,nro_paginas,page,images_4,images_5,images_6
52910,0000059095460,50.0,Rexona men,"Desodorizante Roll On Quantum Dry 72H, 50ml",,2.69,53.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CBCE00322C5D4B241CFA7482643F6334.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
53043,8445290661548,121.0,Maggi,"Noodles Frango, 121g",,1.69,13.97,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6A8DEFE6E187E1842BB60E224795B2F1.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/70503FA2F72E156F60153FB0F51DDBDC.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/70503FA2F72E156F60153FB0F51DDBDC.jpg,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
53062,5603802400815,750.0,Fiuza,"Vinho branco regional do tejo reserva 3 castas, garrafa de 750 ml",,3.89,5.19,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EAEF6B30DFFE469CF1A05E9D2DC72E61.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DCF1D1EF30DBE5F14AFB97467AD35EAB.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DCF1D1EF30DBE5F14AFB97467AD35EAB.jpg,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
53094,8710438126853,600.0,MCCAIN,"Batatas palito airfryer julienne, 600g",,3.19,5.32,0,kg,€/Kg,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C2A8BC1F7D9CC336FAAB6CB98B74D3B7.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B87B5BDFA0443AA962F3A075FC984D04.jpg,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
53098,5609060439758,200.0,Delta,"Mistura Solúvel Cevada, Chicória e Centeio sem Café, 200g",,2.44,12.2,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A5B5C4B07F0E84D84C1F9A67C58C5B01.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FC3487925D87EA1F223F192FD51689C5.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FC3487925D87EA1F223F192FD51689C5.jpg,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
53109,8710847963469,75.0,Dove,"Creme de mãos essential care, 75 ml",,2.89,38.53,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9455CE7CF4D7AA116D443B4DBDB088EF.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7ABC909683E53ABFE1BB7B900143EE8D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7ABC909683E53ABFE1BB7B900143EE8D.jpg,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
53194,8445290067890,800.0,Purina One,"Ração para Gato Pele e Pêlo, 800g",,5.59,6.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4E4960ABB7C902819653D58752E4A631.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F57E7F5688102CC99095B3E6A5083F56.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F57E7F5688102CC99095B3E6A5083F56.jpg,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
53201,8722700263951,112.0,Knorr,"Caldo natura de galinha, 4 x 28g",,1.59,14.2,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C4A95A050AD233CD0CE60FBC5DCD8B16.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C44C71F673042B8702982DA004384E92.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C44C71F673042B8702982DA004384E92.jpg,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
53205,8711327589209,650.0,Viennetta,"Gelado chocolate, 650 ml",,2.59,3.98,650,L,€/L,,Tipo de stockagem,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/68045019E7FC7991C1CF64C15A1A3342.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/05D9961775C49509599A055D2864C848.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/05D9961775C49509599A055D2864C848.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/05D9961775C49509599A055D2864C848.jpg,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
53206,8711327583122,1000.0,Lipton,"Refrigerante sem gás pêssego, 1 litro",,1.75,1.75,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/ADA6EEC16B970A978EBFB12637252122.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/668C4732C4D0CB9C4F8870C88958EF03.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/668C4732C4D0CB9C4F8870C88958EF03.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/668C4732C4D0CB9C4F8870C88958EF03.jpg,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
53207,8711327583092,1000.0,Lipton,"Refrigerante sem gás limão, 1 litro",,1.75,1.75,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4158B74E89B27BDB432B11C039181E14.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1DDDEA2D11A4948B9958398A432D1905.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1DDDEA2D11A4948B9958398A432D1905.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1DDDEA2D11A4948B9958398A432D1905.jpg,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
53216,5000299628034,700.0,BallantineS,"Whiskey 7 anos, garrafa de 700 ml",,18.79,26.84,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1A1A3690C14303AA27BF93C7A4129EE0.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3F08D5ADD4398D67408CD71AFADEA86B.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3F08D5ADD4398D67408CD71AFADEA86B.jpg,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
53229,8445290832917,190.0,Nestlé,"Refeição arroz com frango, 190g",,1.49,7.84,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A86A2FFA11A081C4BF9A01BDE75A344F.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
53279,8445290067937,800.0,Purina One,"Ração para Gato Trato Urinário com Frango, 800g",,5.59,6.99,0,kg,€/Kg,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DEB5FD7C05A1FA3BCCB54319F162F8FB.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F83A4DDE0D85021D103CC59D2EDFA685.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F83A4DDE0D85021D103CC59D2EDFA685.jpg,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
53301,5000204731392,,Glade,Ambientador Automatic Spray Recarga Relaxing Zen,,3.49,3.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0AA7805BB0DC56108735B4C993C7AA87.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A64362B8A09528CD4D11696A66D5FD41.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A64362B8A09528CD4D11696A66D5FD41.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A64362B8A09528CD4D11696A66D5FD41.jpg,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A64362B8A09528CD4D11696A66D5FD41.jpg,,
53302,5000204336221,,Glade,"Ambientador Eléctrico Recarga Dupla Sandalwood, 2 un.",,5.19,5.19,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AE988967E7978FD1AB9FB99ECF98DB19.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8302FCD5338F05E05FFCEB4B2AF0C12C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8302FCD5338F05E05FFCEB4B2AF0C12C.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8302FCD5338F05E05FFCEB4B2AF0C12C.jpg,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8302FCD5338F05E05FFCEB4B2AF0C12C.jpg,,
53303,5000204334128,,Glade,"Ambientador Eléctrico Recarga Dupla Vanilla, 2 un.",,5.19,5.19,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5B811D73CD0E7F1BC797BFD680288F34.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1801FAE8A25492DEC1A53462DB0E272F.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1801FAE8A25492DEC1A53462DB0E272F.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1801FAE8A25492DEC1A53462DB0E272F.jpg,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
53458,5029053580371,,Huggies,"Toalhitas Bébe Mickey, 56 un.",,2.99,2.99,56,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F8D43463883BE7B9386DF98AC62E058E.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
53549,8001090878632,,Gillette,Pincel de Barbear Original King C,,11.59,11.59,1,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B273110FA05782CD127AA01A00063B07.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
53671,5054563129864,500.0,Parodontax,Elixir Bucal Gengivas Extra Fresh,Embalagem de 500ml,5.59,11.18,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AA761870E895DCFF90D69E3D56A6C1C9.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
5368,5601237000129,750.0,Serras de Azeitão,Vinho tinto regional península setúbal,Garrafa de 0.75 l,2.99,3.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BAE1B4595E9EBADD32D7300C86B4EFC1.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
5371,5601237001102,750.0,Catarina,"Vinho branco península de setúbal, garrafa de 0,75 l",,5.69,7.59,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/19D4BC955B202F07F9D85CD38607782B.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
5372,5601237011224,750.0,Quinta da Bacalhôa,"Vinho regional península de setúbal tinto, garrafa de 0.75 l",,14.99,19.99,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6EE1956995F7F3A46C642D4F921DDCA8.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
53722,8001090877420,175.0,Gillette,Creme de Barbear King C,Embalagem de 175ml,8.79,50.23,175,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/44D0F416B8E6D4D68C6012266BC56912.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
53723,8001480020542,1000.0,Neoblanc,Lixivia Perfume Do Campo,Embalagem de 1000ml,1.59,1.59,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BC4CD59FA3E25633C5221C9F6EAC34B0.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
53745,8720181057960,150.0,Axe,Desodorizante Homem Spray Black Dry,Embalagem de 150ml,3.59,23.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7DD53DF4A6C6663833B4FB931A32EB30.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DC169DFBEE07DCE1D512FF89C7640969.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DC169DFBEE07DCE1D512FF89C7640969.jpg,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
53787,0000059095545,50.0,Rexona,"Desodorizante Roll On Cotton 72H, 50ml",Embalagem de 50ml,2.69,53.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4754D9E07951AEF372AB0E2C29A5C192.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/254DD03103100C86C430B0AB4BE49F46.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/254DD03103100C86C430B0AB4BE49F46.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/254DD03103100C86C430B0AB4BE49F46.jpg,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
53794,0000059095811,50.0,Vaseline,"Desodorizante Roll-On Derma Care, 50ml",,2.39,47.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2DAF6A6BA70FFE4CAEE04FF435A18CD5.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4F9BF1FA2D7EB62FF3A08D81966726F5.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4F9BF1FA2D7EB62FF3A08D81966726F5.jpg,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
53892,5604260330096,,PorSi,"Alheira Caça de Trás-os-Montes, 200 g",,1.79,1.79,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/628204BF74CAB6729596BF62B48E3919.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
53894,5604260330119,,PorSi,"Alheira Extra de Trás-Os-Montes, 200 g",,1.49,1.49,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E9BBDFD16A9F3A3C592D3751C158587D.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
53927,8410283303750,330.0,La Casera,"Tinto de verano limão, 330ml",,0.69,2.09,330,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5F91E1537637BD59B912B5C15AC6B328.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
5395,5601262301253,700.0,CRF,Aguardente velha reserva,Garrafa de 700 ml,18.39,26.27,700,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C78F470944FA262CEE4DFEECA35A6870.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
54237,8720182870940,750.0,Cif,"Spray cozinha power & shine, 750ml",,2.69,3.59,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7C5092B5C783F181B704CE4066ABA0E8.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
54238,8720182878632,500.0,Cif,"Spray ultra desengordurante, 500ml",,1.99,3.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F7B6360115905FDA67B8B79B6475E1A8.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
54239,8720182870001,500.0,Cif,"Spray ultra limpeza bilhante, 500ml",,1.99,3.98,500,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4A9AFE989AB776E7B0D7B5D60A115D06.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
54240,8720182870933,750.0,Cif,"Spray wc power & shine, 750ml",,2.69,3.59,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AF06DD56DD26D88A17AF72D8DF21ED04.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
54309,8015100565351,,Bref,"Bloco Wc Power Activ Pinho, 2x50g",,2.99,2.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EF75B56F3A73775F6063C4F48505D612.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
54310,8015100570980,,Bref,"Bloco Wc Power Activ Lavanda, 2x50g",,2.99,2.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DC60BEF514AAE81D7C23D9E9FBDF999E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B51B2A9D40E22785442CA6070217E6C3.jpg,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
54311,9000100988971,,Bref,"Bloco Wc Power Activ Floral, 2x50g",,2.99,2.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2373BDC8686D1E5E406E6CC95E188313.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F03673A6F1E45DBFF9174C971EBF4039.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F03673A6F1E45DBFF9174C971EBF4039.jpg,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
54312,8410436464444,,Bref,"Bloco Wc Power Activ Hawaii, 2x50g",,2.99,2.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E6F56107F0B25F3CF0C57A2824B11EF0.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/97802DD6CF6FD8D1BEA68435C834D580.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/97802DD6CF6FD8D1BEA68435C834D580.jpg,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
54323,8720181532245,760.0,Comfort,"Intensificador perfume frescura, 760ml",,3.49,4.59,760,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1304A0F0EDE93520712345DF68DA6514.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
54344,3045206312226,1200.0,Sanytol,"Lava Tudo Desinfetante Limão, 1.2L",,2.49,2.08,1200,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B4DF6ADA67C549259E801F276810BAD5.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
54353,8410436151061,,Bref,"Bloco Sanitário Poder Activo Limão, 1un.",,1.98,1.98,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/7D22586A2923D352F35C0213A1170424.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
54354,8015100568642,,Bref,"Bloco Sanitário Poder Activo Lavanda,1un.",,1.98,1.98,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EC2D87A9A71B9E2A72E65BEFB0BA2DFC.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
54355,9000100656863,,Bref,"Bloco Sanitário Poder Activo Aqua Duplo, 2un.",,2.99,2.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2D4402DF4DBC8F18978353140489AAE1.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
54358,8410436351591,,Bref,"Bloco Sanitário Wc Deluxe Jasmim, 2un.",,3.39,3.39,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1C7EC0A9377EFC1FE69CE41D92B2CBF2.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
54378,8720181462498,,Skip,"Detergente máquina roupa cápsulas ultimate active clean, 60d",,14.99,14.99,60,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DC9F6855F0C3FEA66E07C050FB4866BA.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
54379,8720181462504,,Skip,"Detergente Máquina Roupa Cápsulas Ultimate Sensitive, 60D",,14.99,14.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/079962508D2A5194D3590A03F51BA245.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
54396,3600523625741,300.0,Elvive,"Condicionador Dream Long, 300ml",,3.94,13.13,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5B861BB844DCC60C232A0802F8263CAF.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
54397,3600523625765,300.0,Elvive,"Condicionador Color Vive, 300ml",,3.94,13.13,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3A5850403F6CF3F0E50392A345FFED62.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/594F4BE14153A0758CD0AF974DCF187B.jpg,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
54398,3600523625734,300.0,Elvive,"Condicionador Total Repair 5, 300ml",,3.94,13.13,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C383A4A7CD00379E4C29201039E8C948.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
54399,3600523625796,300.0,Elvive,"Condicionador Óleo Extraordinário, 300ml",,3.94,13.13,300,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F951D562660460227152BBFECB53E62D.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9AAF4370F0C71B5EAF6E92FDFD03DA71.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9AAF4370F0C71B5EAF6E92FDFD03DA71.jpg,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
54404,5054563162533,75.0,Parodontax,"Pasta De Dentes Reparação Ativa, 75ml",,5.19,69.2,75,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DF31A187590F38EFB9BEE7329D043BC7.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
54414,8710908737329,250.0,Vaseline,"Creme corporal manteiga de cacau, 250ml",,4.49,17.96,250,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/DDBB575EFC329F81E42E762529EB3552.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
54416,0000059095675,50.0,Rexona,"Desodorizante Shower Fresh Roll-On, 50ml",,2.54,50.8,50,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/607F7514D6E1DC92263FE4F725774382.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
54417,8712561180795,150.0,Rexona,"Desodorizante spray shower fresh 48h, 150ml",,2.69,17.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4236F8F5D0507AA106DE2D0952AE73EC.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
54446,8720181418389,150.0,Axe,"Desodorizante spray black vanilla, 150ml",,4.79,31.93,150,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2A888C4744557673BDF922F229425916.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
5445,5601332000406,750.0,Ramos Pinto,"Vinho do porto lágrima branco, garrafa de 750 ml",,9.99,13.32,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/079F5F4087D7427D8F3F13440C85C352.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
54489,5000204334005,,Glade,"Ambientador Glade Eléctrico Recarga Dupla Clean Linen, 2un.",,5.19,5.19,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/29623DA3966524AF66CDB5FC2B4429EE.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
54491,5000204334333,,Glade,"Ambientador Recarga Elétrico Lavanda E Aloe Vera, 2un.",,5.19,5.19,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0E80C06C640A233C34457F79E1574C94.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/21B455677BA64C9D734A4DAEB7033F1B.jpg,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
54510,5000204357196,,Glade,"Vela Vanilla, 112g",,2.49,2.49,112,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/068822CF1495FD322DB11856E2041741.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
54511,5000204356564,,Glade,"Vela Bubbly Berry Splash, 112g",,2.49,2.49,112,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5E7C03F14221F5459DBE97B1ABCC89B7.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,11,,,
54522,8720181509988,750.0,Vaseline,"Gel de banho hidra essencial, 750ml",,5.35,7.13,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AD31D1AC1C03A164A4B17AFAD559A4D0.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,12,,,
54524,8720181510038,1000.0,Vaseline,"Gel de Banho Derma Care, 1L",,3.94,3.94,1000,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A5C816DAC9EF50E8B6CE349A163065C8.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,12,,,
54525,8720181510021,750.0,Vaseline,"Gel de Banho Frutos Exóticos, 750ml",,5.35,7.13,750,L,€/L,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/990747C135F7454162D18D3CDCE1AFC6.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,12,,,
54615,8006540767603,,Fairy,"Detergente Loiça Máquina Pastilhas Ultra Original, 35D",,9.99,9.99,0,,€/Unidade,,,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8FDE50D53E256E3244640E953A9FB60C.jpg,,,,2025-03-05T23:59:59.999999999Z,PROSPECTUS,12,12,,,
