identifier,idProduit,itemId,produitEan13,pviIncrement,capacite,qteMaxPanier,marque,libelle,conditionnement,prix,unitPrice,prixKg,prixBarre,vignetteCollector,pictogrammes,poidsMinimum,poidsNet,poidsUnite,volume,isTrad,isPresentAlcoholProduct,avantages,origine,categorie,nbPiece,typeProduit_code,typeProduit_value,typeProduit_uniteByCode,unit_value,pictogrammes_0,pictogrammes_idCategorie,pictogrammes_idPicto,pictogrammes_image,pictogrammes_infoBulle,pictogrammes_libelleCategorie,avantages_dateFin,avantages_categorie,images_0,images_1,images_2,images_3,images_4,images_5,page,nro_paginas
6055,5608516251104,6055,5608516251104,1,280.0,99,Quinta de Jugais,Doce de tomate,Embalagem de 280g,2.39,8.54,8.54,0.0,0,[],280,280,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CC0B1395C3DAAE4F0033A505BCD70E0C.jpg,,,,,,9,16
6556,8411300565052,6556,8411300565052,1,,99,Excellence,"Coloração permanente, louro escuro nº6",1 unidade,8.39,8.39,8.39,0.0,0,[],0,0,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,0.0,PU,Pièce unitaire,,€/Unidade,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/046670657520E90973C411B21F396F6F.jpg,,,,,,9,16
6561,8411300565120,6561,8411300565120,1,,99,Excellence,"Coloração permanente, louro natural, nº8.1",1 unidade,8.39,8.39,8.39,0.0,0,[],0,0,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,0.0,PU,Pièce unitaire,,€/Unidade,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1940E9A7D591433F63C907B00C0AB069.jpg,,,,,,9,16
6564,8411300657009,6564,8411300657009,1,50.0,99,L'oreal,Creme anti-rugas de dia revitalift,Embalagem de 50 ml,9.74,194.8,194.8,0.0,0,[],0,0,0,50,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/68D18059EDD51719125049C57C7D905E.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C1E9474AE6B93EE51B8B2F38628F451C.jpg,,,,,9,16
6775,8712100482199,6775,8712100482199,1,900.0,99,Olá,Gelado carte d'or baunilha & pecans,Embalagem de 900 ml,3.59,3.99,3.99,0.0,0,"[{'idPicto': 69, 'idCategorie': 28, 'libelleCategorie': 'Tipo de stockagem', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8136.png', 'infoBulle': ''}]",0,0,0,900,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,28.0,69.0,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8136.png,,Tipo de stockagem,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B22E3A2503332235A1CE4993E1C02089.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/50A55416EEAB0C328C0C30A2A461E136.jpg,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/50A55416EEAB0C328C0C30A2A461E136.jpg,,,,9,16
6880,8717163476789,6880,8717163476789,1,150.0,99,Dove,Creme intensivo,Embalagem de 150 ml,2.59,17.27,17.27,0.0,0,[],0,0,0,150,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EBA6EFCD76882CD75B83748851FA1090.jpg,,,,,,9,16
6930,9300631115434,6930,9300631115434,1,200.0,99,Veet,Depilatório homem gel,Garrafa de 200 ml,7.34,36.7,36.7,0.0,0,[],0,0,0,200,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B131DF5439A84B6355F79078DA2A7389.jpg,,,,,,9,16
6962,40111445,6962,40111445,1,50.0,99,M&M's,"Chocolate m&m s, amendoim",Embalagem de 45 g,0.99,19.8,19.8,0.0,0,[],50,50,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E5B5F584733A1C8E7D283D280EAC1471.jpg,,,,,,9,16
6972,4005900827890,6972,4005900827890,1,50.0,99,Nivea Men,Desodorizante roll-on magnesium dry,Embalagem de 50 ml,2.99,59.8,59.8,0.0,0,[],0,0,0,50,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E584B90A44395E97F1D97529CCC2D822.jpg,,,,,,9,16
7050,2894090000000,7050,2894090000000,150,150.0,99,Campofrio,Peito frango forno de lenha,1 un = 150 gr (aprox.),2.52,16.79,16.79,,0,[],150,150,0,0,True,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",Portugal,,,PVI,Poids variable à intervalle,,€/Kg,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/6772968344189119743079B1997DCA88.jpg,,,,,,9,16
7188,3014260020118,7188,3014260020118,1,,99,Oral B,Escova de dentes complete 5 benefícios,,1.64,1.64,1.64,0.0,0,[],0,0,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,0.0,PU,Pièce unitaire,,€/Unidade,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5E38E514F24D153CF9FFD1A7BE14CBDB.jpg,,,,,,9,16
741,3415581176933,741,3415581176933,1,460.0,99,Häagen-Dazs,Gelado Strawberry Cheesecake,Embalagem de 460 ml,5.84,12.7,12.7,0.0,0,"[{'idPicto': 69, 'idCategorie': 28, 'libelleCategorie': 'Tipo de stockagem', 'image': 'https://driveimg1.intermarche.com/pt/Ressources/images/publication/8136.png', 'infoBulle': ''}]",0,0,0,460,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,28.0,69.0,https://driveimg1.intermarche.com/pt/Ressources/images/publication/8136.png,,Tipo de stockagem,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FB91B1402FD47D7BAC8AE098AFD92F8E.jpg,,,,,,9,16
742,8006540348925,742,8006540348925,1,250.0,99,Pantene,Laca Fixação Flexível,Embalagem de 250 ml,3.99,15.96,15.96,0.0,0,[],0,0,0,250,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/73B5C91C3C3278D6DBDCC4E421A05C5A.jpg,,,,,,9,16
7634,4005808190195,7634,4005808190195,1,,99,Nivea,"Clear up srtip, com 6 unidades z. t",1 embalagem,5.19,5.19,5.19,0.0,0,[],0,0,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,0.0,PU,Pièce unitaire,,€/Unidade,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/51D4C73B944DBA0691B3C52164CC5E93.jpg,,,,,,9,16
7692,4005808751174,7692,4005808751174,1,200.0,99,Nivea Sun,Spray protect&bronze f30,Embalagem de 200 ml,11.99,59.95,59.95,0.0,0,[],0,0,0,200,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5509AF93587BCC9E2DDB378E9B944731.jpg,,,,,,9,16
8282,5601010111240,8282,5601010111240,1,130.0,99,Ramirez,"Sardinhas em tomate, 130g",,1.04,8.0,8.0,0.0,0,[],130,130,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E87EA420F2FF9FBD18B61ADFB58F50EC.jpg,,,,,,9,16
8371,5601045000489,8371,5601045000489,1,1980.0,99,Sumol,"Refrigerante com gás de laranja, em lata",pack 6 x 0.33 l,3.73,1.88,1.88,0.0,0,[],0,0,0,1980,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/F6475AB0AB19A715B4F46DAFA8901BE8.jpg,,,,,,9,16
8947,5601385503350,8947,5601385503350,1,,99,Aquafresh,Escova de Dentes de Leite,1 unidade,2.46,2.46,2.46,0.0,0,[],0,0,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,0.0,PU,Pièce unitaire,,€/Unidade,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/538D946317F77F25B2E43AF53259DFCD.jpg,,,,,,9,16
10213,3600524074685,10213,3600524074685,1,200.0,99,Elvive,Champô Regenerador Paris Elseve Bond Repair,200 ml,4.94,24.7,24.7,0.0,0,[],0,0,0,200,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C610A34049EDAE997104E83634B44603.jpg,,,,,,9,16
10226,8410436170888,10226,8410436170888,1,,99,Palette,Coloração Permanente Castanho Chocolate |3.65,,4.29,4.29,4.29,0.0,0,[],0,0,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,0.0,PU,Pièce unitaire,,€/Unidade,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C83CC9CF839331A4D00913EF6A03BF54.jpg,,,,,,9,16
10272,8410436240109,10272,8410436240109,1,50.0,99,Sonasol,"Bloco sanitário blue activ, eucalio",Embalagem de 50 g,1.98,39.6,39.6,0.0,0,[],50,50,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B4ABE7C148FE459944FFBC01C5B3A15A.jpg,,,,,,9,16
10273,8410436240130,10273,8410436240130,1,50.0,99,Sonasol,Bloco sanitário blue activ higiene,Embalagem de 50 g,1.98,39.6,39.6,0.0,0,[],50,50,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0C9AB1A962000678F650D31375F4E7C4.jpg,,,,,,9,16
10361,8411300042881,10361,8411300042881,1,50.0,99,L'oreal,"Creme de noite, age perfect",Embalagem de 50 ml,11.19,223.8,223.8,0.0,0,[],0,0,0,50,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/A5CC6B1E3E9710C8278CCE3385A1F3E2.jpg,,,,,,9,16
10394,8411300565021,10394,8411300565021,1,,99,Excellence,"Coloração permanente, preto natural, nº3",1 unidade,8.39,8.39,8.39,0.0,0,[],0,0,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,0.0,PU,Pièce unitaire,,€/Unidade,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3AE4B048E3BBB64A5FDE33709033D254.jpg,,,,,,9,16
10398,8411300746000,10398,8411300746000,1,75.0,99,Elnett,Laca fixação forte,Embalagem de 75 ml,2.99,39.87,39.87,0.0,0,[],0,0,0,75,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/CE44F5869701F93F8EEDC33F3EAA0D7C.jpg,,,,,,9,16
10897,3222270325257,10897,3222270325257,1,85.0,99,Purina Gourmet,Comida Húmida para Gatinhos Mousse com Vitela,Embalagem de 85 g,0.87,10.24,10.24,0.0,0,[],85,85,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/5663AF5C0983DE7DCE663D2F363B0F3D.jpg,,,,,,9,16
11171,4005808754458,11171,4005808754458,1,400.0,99,Nivea,Leite corporal,Embalagem de 400 ml,5.24,13.1,13.1,0.0,0,[],0,0,0,400,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/697595E5AC19F48A0CC33974E2DAC370.jpg,,,,,,9,16
11327,5010327000497,11327,5010327000497,1,1000.0,99,Grant's,Whisky,Garrafa de 1 l,17.99,17.99,17.99,0.0,0,[],0,0,0,1000,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/AF6C315A91374CA3CB5EFF38A358BB04.jpg,,,,,,9,16
11493,5601045001639,11493,5601045001639,1,500.0,99,Sumol,Refrigerante c/ gás laranja,Garrafa de 500 ml,0.79,1.58,1.58,0.0,0,[],0,0,0,500,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/D292E0F0542F7585EC344B56E846E32A.jpg,,,,,,9,16
11744,5601385503367,11744,5601385503367,1,,99,Aquafresh,Escova de Dentes Júnior,1 unidade,2.46,2.46,2.46,0.0,0,[],0,0,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,0.0,PU,Pièce unitaire,,€/Unidade,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/33636C5CC5996BAF5580417731353F9C.jpg,,,,,,9,16
12299,8003520013064,12299,8003520013064,1,300.0,99,Palmolive,"Sabonete líquido de leite de amêndoas, recarga",Embalagem de 300 ml,1.79,5.97,5.97,0.0,0,[],0,0,0,300,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/63524430918E066F10FAFC5EA8211A4A.jpg,,,,,,9,16
12391,8410436183338,12391,8410436183338,1,75.0,99,Gliss,Elixir oil,Embalagem de 75 ml,5.99,79.87,79.87,0.0,0,[],0,0,0,75,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/099A071CBB18C995CB02ADE470EFFCD5.jpg,,,,,,9,16
12683,3600542470377,12683,3600542470377,1,380.0,99,Garnier,Creme corporal abacate,Embalagem de 380 ml,4.99,13.13,13.13,0.0,0,[],0,0,0,380,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/52E9341BF1D5C7FB9CBA9391342A0CAE.jpg,,,,,,9,16
12794,3600520983806,12794,3600520983806,1,,99,Casting,"Coloração, tom sobre tom, ameixa, nº316",1 unidade,6.49,6.49,6.49,0.0,0,[],0,0,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,0.0,PU,Pièce unitaire,,€/Unidade,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2035E4C90B492A63F93779DC935283FE.jpg,,,,,,9,16
12797,3600521329900,12797,3600521329900,1,75.0,99,Studio Line,"Cera cabelo, indestructible",Embalagem de 75 ml,4.49,59.87,59.87,0.0,0,[],0,0,0,75,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/578774A946ED78330A1DDB88DFA0E10C.jpg,,,,,,9,16
12822,3600522248958,12822,3600522248958,1,50.0,99,L'oreal,"Creme de rosto de dia revitalift, laser, 50 ml",,19.49,389.8,389.8,0.0,0,[],0,0,0,50,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/8501F6BDFA1B492EA52C26AF8DD31AF6.jpg,,,,,,9,16
12823,3600522249559,12823,3600522249559,1,30.0,99,L'oreal,"Serum de rosto revital laser, 30 ml",,19.49,649.67,649.67,0.0,0,[],0,0,0,30,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/C5CFDB2FE2449C80CFD0A3B579777761.jpg,,,,,,9,16
12832,3600522417101,12832,3600522417101,1,50.0,99,L'oreal,"Creme anti-rugas revitalizante fps30, dia",Embalagem de 50 ml,10.99,219.8,219.8,0.0,0,[],0,0,0,50,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/1F3D6DD8A0442A44ED3F56B9CB098A50.jpg,,,,,,9,16
12835,3600522480174,12835,3600522480174,1,50.0,99,L'oreal,"Creme de rosto de noite revitalift, laser, 50 ml",,19.49,389.8,389.8,0.0,0,[],0,0,0,50,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/50FD0C8EE8312ACECD98410074E78275.jpg,,,,,,9,16
12849,3600540710611,12849,3600540710611,1,150.0,99,Garnier,"Gel pure 3 em 1 , 150 ml",,5.19,34.6,34.6,0.0,0,[],0,0,0,150,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/FD5F41B0C4E48FC2258ADD976910A19D.jpg,,,,,,9,16
12859,3600541043176,12859,3600541043176,1,,99,Nutrisse,"Coloração permanente, castanho tiramissu nº4.15",1 unidade,5.99,5.99,5.99,0.0,0,[],0,0,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,0.0,PU,Pièce unitaire,,€/Unidade,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/3DD39849E806A8E12336B08F658CBD79.jpg,,,,,,9,16
14250,5601036205596,14250,5601036205596,1,,99,Excellence,Colaração Permanete Castanho Claro Dourado 5.3,1 unidade,8.39,8.39,8.39,0.0,0,[],0,0,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,0.0,PU,Pièce unitaire,,€/Unidade,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/E776E03B14AA4B542BF2A9571B5B02F4.jpg,,,,,,9,16
15372,5604260274321,15372,5604260274321,1,380.0,99,PorSi,Paio das beiras,Embalagem de 380g,6.49,17.08,17.08,0.0,0,[],380,380,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/0E67A2AD7CC79B7270C86FA4EEF73065.jpg,,,,,,9,16
15462,8410436165495,15462,8410436165495,1,200.0,99,Gliss,Condicionador Ultimate Color,Embalagem de 200 ml,2.49,12.45,12.45,0.0,0,[],0,0,0,200,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/BF2979B3BEBCAEF7F06410F9DA1FEE9D.jpg,,,,,,9,16
15464,8410436168090,15464,8410436168090,1,200.0,99,Gliss,Spray Condicionador Express Reparação Total 19,Embalagem de 200ml,3.79,18.95,18.95,0.0,0,[],0,0,0,200,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/9F0B494AA645E9119A4EE6F972C7AC69.jpg,,,,,,9,16
15535,3065895970002,15535,3065895970002,1,300.0,99,Pedigree,Alimento húmido para cão borrego,Embalagem de 300g,2.39,7.97,7.97,0.0,0,[],300,300,0,0,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUP,Pièce avec poids,kg,€/Kg,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/EEF7B280757AE693EB9CCE5FB5557C60.jpg,,,,,,9,16
15539,4005900118349,15539,4005900118349,1,200.0,99,Nivea Sun,Spray óleo protect&bronze f30,Embalagem de 200 ml,12.59,62.95,62.95,0.0,0,[],0,0,0,200,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/B55BB7B9A9C22FB1582CD9347020CDE9.jpg,,,,,,9,16
15581,2893553000000,15581,2893553000000,250,250.0,99,Congelado Selvagem,Camarão 30/40 Madagascar,1 un = 250 gr  (aprox.),2.25,8.99,8.99,,0,[],250,250,0,0,True,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",-,,,PVI,Poids variable à intervalle,,€/Kg,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/2724BC8EC94B24A0EA2A17EF66B8A97C.jpg,,,,,,9,16
15630,96097328,15630,96097328,1,50.0,99,Rexona,Desodorizante roll-on Invisible,Embalagem de 50ml,2.99,59.8,59.8,0.0,0,[],0,0,0,50,False,False,"[{'dateFin': '2024-06-05T23:59:59.999999999+01:00', 'categorie': 'PROSPECTUS'}]",,,,PUV,Pièce avec volume,L,€/L,,,,,,,2024-06-05T23:59:59.999999999+01:00,PROSPECTUS,https://driveimg1.intermarche.com/pt/Content/images/boitmal/produit/zoom/4987BEB5CE45850ECA832AB933D959A5.jpg,,,,,,9,16
